:START_ID(Street),:END_ID(Ward),:TYPE
street|9860a41052e85c,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
street|98a7484bd5b3c5,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
street|98db774afb5425,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
street|98e6909bcdd05a,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
street|997df04982021b,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|9a06d3a5b705c1,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|9a320101084181,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
street|9a37d0981565a6,ward|ho-chi-minh|phuong-tan-hoa,IN_WARD
street|9ab0ea9c8950a1,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|9b0bb0a9b8b116,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
street|9b3742d3321c5c,ward|ho-chi-minh|phuong-rach-dua,IN_WARD
street|9b4dd745ca57ae,ward|ho-chi-minh|xa-nha-be,IN_WARD
street|9bac795d90eecf,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|9be6e6b8f99e34,ward|ho-chi-minh|phuong-sai-gon,IN_WARD
street|9c34c3a8c1ba5d,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|9c80cc1ef9866d,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|9ce167a1b39a6c,ward|ho-chi-minh|phuong-an-nhon,IN_WARD
street|9d17becfbe7908,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
street|9db2c942c3d972,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|9dda15ea57ebb1,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|9df7c9041f6a53,ward|ho-chi-minh|phuong-khanh-hoi,IN_WARD
street|9e113275210d4f,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|9e194544aa29b5,ward|ho-chi-minh|xa-binh-loi,IN_WARD
street|9e395773f201e8,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
street|9e41324b63eca7,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
street|9e7b441a22606f,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|9e95c572471099,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
street|9ec7db9e9b7542,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
street|9f4e45f7c0f582,ward|ho-chi-minh|phuong-ban-co,IN_WARD
street|9f51bb5b3523fe,ward|ho-chi-minh|phuong-xuan-hoa,IN_WARD
street|9f805c98b0f0a3,ward|ho-chi-minh|phuong-minh-phung,IN_WARD
street|a162254a8ec389,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|a1d7a4e62cfbfb,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|a1ec8da2ba8b6d,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
street|a23d4cee71e757,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
street|a23dc0a830a9dd,ward|ho-chi-minh|phuong-di-an,IN_WARD
street|a24a0e68b8d3e8,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|a2c787337ba1c1,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|a34726189bfd92,ward|ho-chi-minh|phuong-nhieu-loc,IN_WARD
street|a3482c2e64ffc2,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|a3584376cc0a8b,ward|ho-chi-minh|phuong-phu-thanh,IN_WARD
street|a3af5fad94a545,ward|ho-chi-minh|phuong-di-an,IN_WARD
street|a3af6d27574c77,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|a3c4707a777840,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|a413d01b0037bd,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|a424637c12a87d,ward|ho-chi-minh|xa-ba-iem,IN_WARD
street|a431bcad16fc17,ward|ho-chi-minh|phuong-vuon-lai,IN_WARD
street|a433c0c381ed1e,ward|ho-chi-minh|phuong-ban-co,IN_WARD
street|a44775afc082a2,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
street|a453d9f2bce70f,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
street|a466a3f83f76bf,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|a4e4ab54d59f6a,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|a5520f5c2707e6,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|a56899529dc99e,ward|ho-chi-minh|phuong-khanh-hoi,IN_WARD
street|a58f98d6254181,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|a595cc99fa258f,ward|ho-chi-minh|phuong-tan-thoi-hiep,IN_WARD
street|a59ca09961ce1c,ward|ho-chi-minh|phuong-long-binh,IN_WARD
street|a6366d1ab7763e,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|a6a5a1360f448f,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|a6cce37437e169,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|a71a6678a6e4d0,ward|ho-chi-minh|phuong-tan-hoa,IN_WARD
street|a71afc09375467,ward|ho-chi-minh|phuong-vinh-hoi,IN_WARD
street|a74359b29f47aa,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|a75105dd5ebbad,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|a7e8aa2cbb0d12,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|a897270c221607,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
street|a8a01536387125,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|a8a795946d4bfa,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|a8c7bd3f885b91,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|a8cbdb63463338,ward|ho-chi-minh|phuong-binh-hoa,IN_WARD
street|a8da74c6bcaef0,ward|ho-chi-minh|phuong-phu-thanh,IN_WARD
street|a8ee74038c36c7,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|a942343e895e10,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
street|a966eeb717f957,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
street|a99456ea0988f0,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|a999f02b496794,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|a9b959576ead92,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
street|a9f1e45442c9de,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|aa49e4a3d1f6b7,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|aa70ed05de5078,ward|ho-chi-minh|phuong-tan-thoi-hiep,IN_WARD
street|aa75403840213a,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|aadedd18eff5d2,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|aaec6d3815651f,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|ab2c9476fe90b3,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|ab3fe0c5a08be4,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|ab730eb183662a,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|ab746fe41516ad,ward|ho-chi-minh|phuong-phu-thanh,IN_WARD
street|ab787f053d3423,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
street|abba05f4e26445,ward|ho-chi-minh|phuong-tan-son,IN_WARD
street|abf7ac814b95df,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
street|ac26955f7b0dd1,ward|ho-chi-minh|phuong-an-nhon,IN_WARD
street|ac544761c7e62b,ward|ho-chi-minh|xa-binh-chanh,IN_WARD
street|ac6fc5e72408aa,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|acecbc1f44e11d,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
street|ad5725296b9f0a,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|ad959a14a082bb,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|adabfc729d6f3e,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|adae8d3ff7067a,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|aea7d247cba18c,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
street|aed349d41fb569,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|aef66eaa87e57a,ward|ho-chi-minh|xa-hoc-mon,IN_WARD
street|afac4e6c0c196e,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|aff4f0c06a4647,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|b013d13ea327f2,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|b050e6d5dc8720,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|b0590672033d04,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|b09cd32f54cd52,ward|ho-chi-minh|phuong-long-binh,IN_WARD
street|b0dd96d1c8aa48,ward|ho-chi-minh|phuong-binh-tien,IN_WARD
street|b1012539eea678,ward|ho-chi-minh|phuong-thuan-giao,IN_WARD
street|b10f9e10bab83c,ward|ho-chi-minh|phuong-xom-chieu,IN_WARD
street|b1145f25a2568c,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|b1b73e7c0ce418,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
street|b1e569f75ebac1,ward|ho-chi-minh|phuong-binh-tay,IN_WARD
street|b2b2e75849503c,ward|ho-chi-minh|phuong-binh-quoi,IN_WARD
street|b2c2b632dd468d,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|b2ce86a2b8ffff,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
street|b2f2839bbf1849,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
street|b31d666025d10f,ward|ho-chi-minh|phuong-go-vap,IN_WARD
street|b3281596130769,ward|ho-chi-minh|phuong-khanh-hoi,IN_WARD
street|b344292ab066bc,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
street|b345dc20df5c7e,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
street|b3a90a060f1033,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|b4301634691c30,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|b43345e07dcb96,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|b46e5cd88d6a06,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|b4bb8962f732ba,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|b4bdab9328d165,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|b4e51a905abea6,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|b4f18a041afc5e,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|b5815aa35eccee,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|b58c05d82e912b,ward|ho-chi-minh|phuong-long-binh,IN_WARD
street|b5983b1a40d9e8,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|b5b9d124e6779b,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
street|b5c12d514a80c9,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|b602b18e9f8a7f,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|b6251fe1298d19,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
street|b640de9a26053e,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|b669d2cedacea2,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
street|b6c82a56794de0,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|b700f771537b2d,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
street|b71ccd8512d086,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
street|b73c55d4cf9fc3,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|b81227929f2170,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|b81d499e3c7c5b,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|b8268ab5b82a0d,ward|ho-chi-minh|xa-hiep-phuoc,IN_WARD
street|b84ac389f8f4ab,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|b85c806091a880,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|b87e1fc6587fd9,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
street|b8c0846cd936a3,ward|ho-chi-minh|xa-tan-vinh-loc,IN_WARD
street|b8c6685b939fa5,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|b8ca2c0745144f,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|b8d42624e987b0,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|b8d49aa450a9f3,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|b8f499758d35bb,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|b98a9431974346,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|b9bc687976d35d,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
street|b9fe82788d5117,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|ba2a2bebcc4ae3,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
street|ba448534f42616,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
street|baae44a8ffde8b,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|bad1e86750521e,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|bb14a3234952d3,ward|ho-chi-minh|phuong-di-an,IN_WARD
street|bb171da1174a37,ward|ho-chi-minh|xa-nha-be,IN_WARD
street|bb50159a4d6187,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|bb701d701e4b6b,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|bb790b85de1a21,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|bb98a09c638a8f,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
street|bbd247461aab0a,ward|ho-chi-minh|phuong-thu-dau-mot,IN_WARD
street|bbf091672b12fa,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|bc2f0f6bca8384,ward|ho-chi-minh|phuong-nhieu-loc,IN_WARD
street|bc3aa967779ebb,ward|ho-chi-minh|xa-nha-be,IN_WARD
street|bc579d46c4b33d,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|bc5cc3b63c4287,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|bc7328d74dd78d,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|bcc56176355d79,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|bd1a4d93d1ca99,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|bd3f33904d5361,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
street|bd5cde93acb8c8,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|bd69a4e0c01ea1,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|be0cebf625fb50,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|be13758b1f68ec,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|be1902275d95ca,ward|ho-chi-minh|phuong-an-ong,IN_WARD
street|be612371a7d71f,ward|ho-chi-minh|phuong-vuon-lai,IN_WARD
street|be81db0328e091,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
street|be9ed4380d4bfd,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|bebd3613015bc2,ward|ho-chi-minh|phuong-di-an,IN_WARD
street|becdf4f9b5b310,ward|ho-chi-minh|phuong-vuon-lai,IN_WARD
street|bf0ab45537bb54,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|bf104009fd2deb,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|bf1b19a53f36b8,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|bf1dc48f3ca5b0,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|bf5b7df1e19555,ward|ho-chi-minh|phuong-phu-thanh,IN_WARD
street|bf7331eb5e2683,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|bfa39e64dcfb83,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
street|c007e75bf2f3fc,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|c012b4424f1f16,ward|ho-chi-minh|phuong-phu-thanh,IN_WARD
street|c024f5b4dbd53f,ward|ho-chi-minh|phuong-long-binh,IN_WARD
street|c03cd56194ca7c,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
street|c03d522a90bf84,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
street|c049645f7e07e3,ward|ho-chi-minh|phuong-xom-chieu,IN_WARD
street|c126e67734dbd6,ward|ho-chi-minh|phuong-thu-dau-mot,IN_WARD
street|c1793d7ab6fb2e,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|c17d4968b9906b,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|c1d77b5e10fb0d,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|c2225f0e021edb,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|c24f03f446ef4c,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
street|c253cc199fceee,ward|ho-chi-minh|phuong-tan-phu,IN_WARD
street|c27254b9ed386e,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|c2d9b7d86b84f5,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|c2dad9020366d3,ward|ho-chi-minh|phuong-binh-tay,IN_WARD
street|c2e5f413e8ed45,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|c333be045cf86b,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|c340831943c979,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|c34edd180c1a68,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
street|c36c8e4353e372,ward|ho-chi-minh|phuong-vinh-hoi,IN_WARD
street|c37a8549338e3a,ward|ho-chi-minh|phuong-rach-dua,IN_WARD
street|c388fe0155f3b8,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
street|c3c72dd9f32405,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|c3d2cf08ae6a13,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|c441867d7dc366,ward|ho-chi-minh|phuong-go-vap,IN_WARD
street|c47b64c154bc8e,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
street|c4b851ee53ae81,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|c4bff55114df27,ward|ho-chi-minh|phuong-tan-thoi-hiep,IN_WARD
street|c4c9f11de0170d,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|c4d38555b485b2,ward|ho-chi-minh|phuong-sai-gon,IN_WARD
street|c5423098739da2,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|c59cf4ea46b6ad,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
street|c6105f31739999,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|c64b9b327ed74f,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|c66fe442d274d4,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|c6781ca3382769,ward|ho-chi-minh|phuong-xuan-hoa,IN_WARD
street|c6bb56fcc7853b,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|c717eb95f3d208,ward|ho-chi-minh|xa-bau-bang,IN_WARD
street|c773d6bc42285e,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|c79b567ac98daa,ward|ho-chi-minh|xa-hoc-mon,IN_WARD
street|c7afcfa62454bf,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|c7df1da9a5be96,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|c7f257f7b2bcd3,ward|ho-chi-minh|phuong-phu-thanh,IN_WARD
street|c8036a0b85980a,ward|ho-chi-minh|xa-tan-nhut,IN_WARD
street|c88becbcc1a11c,ward|ho-chi-minh|xa-binh-chanh,IN_WARD
street|c8b002d330f987,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|c8b7b1f4440cee,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|c90e57cfc53de8,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
street|c98809d6510926,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
street|ca0ee6b052bc14,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|ca86a5ad2e808a,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
street|cb395efff72e29,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|cb5dde6b87798b,ward|ho-chi-minh|phuong-vinh-hoi,IN_WARD
street|cb69dbb48551f4,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
street|cb7f20fa2ad729,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|cbfe693e357dc0,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
street|cc086369204ce8,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|cc3cfffb9651de,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|cc82708de990c6,ward|ho-chi-minh|xa-binh-loi,IN_WARD
street|cce07031db18df,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|cd56eeb780c4a6,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|cd575b935bdb25,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
street|cd68a2119e18d6,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|cd97b0421331d4,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|cdcbdf071d8be8,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|ce2f24e7f96b4f,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|ce5c5bf2c9b5b9,ward|ho-chi-minh|phuong-long-phuoc,IN_WARD
street|ceab58fccf4097,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
street|cee9071a1a47b3,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
street|cf4c6452ff699e,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|cf79c162d0a6dd,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
street|cfea776fc2506e,ward|ho-chi-minh|phuong-tan-phu,IN_WARD
street|d055a25dec0080,ward|ho-chi-minh|xa-xuan-thoi-son,IN_WARD
street|d06441e43c23dd,ward|ho-chi-minh|xa-xuan-thoi-son,IN_WARD
street|d073b77ec12bfc,ward|ho-chi-minh|xa-tru-van-tho,IN_WARD
street|d092ee0458f49f,ward|ho-chi-minh|phuong-an-ong,IN_WARD
street|d0b91d5e15efb6,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|d0bd8b8ea6c620,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
street|d129d0e7eb121c,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
street|d1686819d0db28,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|d178c8b4130c4d,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|d1c906d47a908a,ward|ho-chi-minh|phuong-minh-phung,IN_WARD
street|d227b1e696228a,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|d250dd36beb180,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
street|d2ed8974ff832d,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
street|d35ec6efd08d26,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|d3a38740a1f87c,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
street|d3ab654afc0218,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|d3ba8af6964866,ward|ho-chi-minh|phuong-ban-co,IN_WARD
street|d4162129a6517c,ward|ho-chi-minh|phuong-xuan-hoa,IN_WARD
street|d456e9533f38a1,ward|ho-chi-minh|phuong-cho-lon,IN_WARD
street|d4a4fcf9415eb3,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
street|d4fbd248134697,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|d53d0026972b5a,ward|ho-chi-minh|xa-tru-van-tho,IN_WARD
street|d57cf08179faf8,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|d57d9c58bd7ac1,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|d68019e962d2b0,ward|ho-chi-minh|phuong-tay-thanh,IN_WARD
street|d6a33fbb583196,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
street|d6cb744a5da8b0,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|d7233c8af95a4c,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|d7a60e73467915,ward|ho-chi-minh|xa-binh-hung,IN_WARD
street|d7b6768b709310,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|d7cbb097bd4703,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|d7d74c822a6522,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|d8372c276a92fd,ward|ho-chi-minh|phuong-phu-loi,IN_WARD
street|d8d69c333a2efa,ward|ho-chi-minh|phuong-tan-phu,IN_WARD
street|d8fe8c6fc2a2a7,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|d960be357e70e8,ward|ho-chi-minh|phuong-tay-thanh,IN_WARD
street|d96dadcd4d886c,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|d9a869ad46642c,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|d9c9e2c5cc3d4b,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|d9d117288d475c,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
street|da7b153e1ab988,ward|ho-chi-minh|phuong-phu-loi,IN_WARD
street|daa9a2c650f19d,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|dab19aba68d60e,ward|ho-chi-minh|xa-tan-an-hoi,IN_WARD
street|db0861b626f000,ward|ho-chi-minh|xa-hung-long,IN_WARD
street|db0d00078e9b7b,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
street|db427a7e6c1ddb,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|db5485ad88f4c9,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|db8e3643469703,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
street|dbd34e7d9cb690,ward|ho-chi-minh|phuong-tan-son,IN_WARD
street|dbdf75c2fc337d,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
street|dc17efb1356d81,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|dc3c886aaa61a2,ward|ho-chi-minh|phuong-nhieu-loc,IN_WARD
street|dcbc87310129fd,ward|ho-chi-minh|xa-tan-nhut,IN_WARD
street|dcf7d44584f8bb,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
street|dd0a1913763430,ward|ho-chi-minh|phuong-tan-my,IN_WARD
street|dd10ad818f0032,ward|ho-chi-minh|phuong-nhieu-loc,IN_WARD
street|dd2f1240114330,ward|ho-chi-minh|phuong-ong-hoa,IN_WARD
street|dd90fd4c2763c8,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|dda65557e9c6f3,ward|ho-chi-minh|xa-nha-be,IN_WARD
street|dddc928be64fb3,ward|ho-chi-minh|phuong-an-nhon,IN_WARD
