:START_ID(Listing),:END_ID(FormerAdminArea),:TYPE
44890833,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45215996,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45243708,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44648582,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
43153771,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
45160018,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44428066,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
41358196,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45237780,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45240363,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45242594,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45207820,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44296142,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
44459429,former-area|ho-chi-minh|quan-11,IN_FORMER_AREA
45231780,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45222961,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44487231,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45239656,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45241462,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
42156226,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45242428,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44887491,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44263973,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45241974,former-area|ho-chi-minh|quan-11,IN_FORMER_AREA
45239681,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45230659,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45223417,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44127135,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
38237735,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45054518,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
36834013,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
37178168,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45066832,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
43751182,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44648382,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44417445,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44655376,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45076615,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
44382702,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
43015737,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44091096,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44786304,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
42159430,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44965090,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44351675,former-area|ho-chi-minh|huyen-hoc-mon,IN_FORMER_AREA
43716412,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45104556,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
44897311,former-area|ho-chi-minh|quan-4,IN_FORMER_AREA
42956794,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44368428,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
43377808,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44827162,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
42850213,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44041170,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44733999,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
40018547,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
42687922,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44905888,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44041264,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45206386,former-area|ho-chi-minh|huyen-hoc-mon,IN_FORMER_AREA
44716797,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45176450,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45144435,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44615822,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44669242,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44915368,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45112879,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45125747,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
44624881,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44915344,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
43100236,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45143281,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45206027,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45087480,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45157388,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45077780,former-area|ho-chi-minh|huyen-binh-chanh,IN_FORMER_AREA
45081886,former-area|ho-chi-minh|huyen-binh-chanh,IN_FORMER_AREA
45128056,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45146527,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45229568,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45059852,former-area|ho-chi-minh|quan-11,IN_FORMER_AREA
44775591,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44620918,former-area|ho-chi-minh|huyen-hoc-mon,IN_FORMER_AREA
45210238,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45201082,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44820662,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45102993,former-area|ho-chi-minh|quan-6,IN_FORMER_AREA
44945981,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45104283,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
45160333,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45157309,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44398073,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44804549,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44830541,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45114495,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45154879,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44746209,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44891727,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44959037,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44878017,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
42182617,former-area|binh-duong|huyen-bau-bang,IN_FORMER_AREA
45005790,former-area|binh-duong|huyen-bau-bang,IN_FORMER_AREA
44942882,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45240681,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45163698,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44835622,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45085966,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45043941,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45238048,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45236792,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45104084,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45240745,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45221402,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45233688,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45202146,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44841956,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44912644,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44857859,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45157792,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45010057,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44990934,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45056553,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44854998,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45215331,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44881676,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44907937,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45035345,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44922460,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45222316,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45025939,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44233376,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
43903476,former-area|binh-duong|huyen-bau-bang,IN_FORMER_AREA
45204163,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45240090,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45215597,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45104897,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45239064,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45239402,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44515581,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45163492,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
43216915,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45016818,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45047466,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45128479,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
41491999,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44554063,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45194730,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45239247,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44766246,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45238719,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45099519,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44346982,former-area|ho-chi-minh|quan-5,IN_FORMER_AREA
44943702,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45195267,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45152166,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45155061,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45207213,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
43771765,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45156507,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45236908,former-area|ho-chi-minh|quan-6,IN_FORMER_AREA
45238149,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45126351,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45234835,former-area|binh-duong|thanh-pho-thu-dau-mot,IN_FORMER_AREA
44593731,former-area|ho-chi-minh|huyen-hoc-mon,IN_FORMER_AREA
45099850,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44271574,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45237139,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45237701,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45046681,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
43714148,former-area|ho-chi-minh|quan-5,IN_FORMER_AREA
43899935,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44890363,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45139954,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45237121,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45239086,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
43937374,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44106429,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44408705,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44997886,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45039548,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44842530,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45200981,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44928352,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
42585581,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44669387,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44723754,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
43482908,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44953993,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45236705,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44544650,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44496308,former-area|ho-chi-minh|quan-5,IN_FORMER_AREA
43485499,former-area|ho-chi-minh|quan-5,IN_FORMER_AREA
43684811,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44566903,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45237543,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
44855726,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45201565,former-area|binh-duong|huyen-bau-bang,IN_FORMER_AREA
45124957,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44723894,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44956234,former-area|ho-chi-minh|huyen-binh-chanh,IN_FORMER_AREA
44587740,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45182811,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45237194,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45197066,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45236592,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45237270,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45163490,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45094268,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45230780,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45161284,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45236774,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44492641,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45204924,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45236333,former-area|binh-duong|thanh-pho-di-an,IN_FORMER_AREA
45235509,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45233717,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45197030,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
43552850,former-area|ho-chi-minh|quan-5,IN_FORMER_AREA
45236404,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45046696,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44243423,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45234974,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44717765,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45231828,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45235999,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
43552729,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45004644,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45011337,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
44607260,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
45233273,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45226530,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44955433,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45231990,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45233147,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45231422,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45231197,former-area|ho-chi-minh|quan-6,IN_FORMER_AREA
45232540,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45233939,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45130372,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45230738,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45233559,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45000212,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45225926,former-area|ho-chi-minh|quan-6,IN_FORMER_AREA
41316802,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44627527,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44902908,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45226241,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44637401,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44962250,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45002237,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45088744,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44173180,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
43632247,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44957857,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45133082,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
44927379,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44768286,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44893598,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44223267,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
43845241,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44815609,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45206831,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44896645,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45075070,former-area|ho-chi-minh|huyen-binh-chanh,IN_FORMER_AREA
44030072,former-area|ho-chi-minh|huyen-hoc-mon,IN_FORMER_AREA
44932111,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45206785,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45206609,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45211253,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45211849,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45174871,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44843357,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45147484,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44049981,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44984569,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
44826534,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45113000,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45143586,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
42434242,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
41287063,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45143009,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44052208,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
44881404,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45085834,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45075879,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45104610,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44838922,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
43400223,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44895598,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44723041,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45127331,former-area|ho-chi-minh|quan-5,IN_FORMER_AREA
45119127,former-area|ho-chi-minh|quan-5,IN_FORMER_AREA
45079321,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45099576,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45054328,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45226264,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
44821503,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45206352,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44621627,former-area|binh-duong|huyen-bau-bang,IN_FORMER_AREA
44366917,former-area|binh-duong|huyen-bau-bang,IN_FORMER_AREA
45215285,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45022529,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44693702,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45088747,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45150988,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45230335,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45081038,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45228090,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45226656,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44264563,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
45179313,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45158022,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45229038,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45230794,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44973410,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45229471,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45156333,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44797875,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
43529769,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44350421,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45230960,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
44437606,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45160821,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44965768,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
43717341,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45156251,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45118404,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45004927,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44974004,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45158976,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45158302,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45230461,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
43529622,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44732236,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45225478,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44442368,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45215802,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45150425,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44732427,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
44922562,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45178416,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45215169,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44566729,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
41685836__2,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45162505,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45146010,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45228207,former-area|binh-duong|thanh-pho-ben-cat,IN_FORMER_AREA
44731452,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
42953705,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45230255,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45094468,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44929100,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44593015,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45227842,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44467169,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44845982,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
43614651,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44578059,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44905121,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45193243,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45088101,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
43860470,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45186439,former-area|binh-duong|thanh-pho-thuan-an,IN_FORMER_AREA
45228050,former-area|binh-duong|thanh-pho-thuan-an,IN_FORMER_AREA
45229581,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45228540,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45161952,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
43530901,former-area|binh-duong|huyen-bau-bang,IN_FORMER_AREA
43419726,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44542346,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45039085,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
43988683,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44837259,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44704691,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45183074,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45228388,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45025850,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44407311,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
