:START_ID(Listing),:END_ID(GeoCluster),:TYPE
44872082,G0482,IN_CLUSTER
45203396,G0722,IN_CLUSTER
45037137,G0575,IN_CLUSTER
45203198,G0719,IN_CLUSTER
45201332,G0076,IN_CLUSTER
45012028,G0785,IN_CLUSTER
45200102,G0381,IN_CLUSTER
45204282,G0528,IN_CLUSTER
45194838,G0434,IN_CLUSTER
44871770,G0529,IN_CLUSTER
45197452,G0434,IN_CLUSTER
45200834,G0659,IN_CLUSTER
45203152,G0721,IN_CLUSTER
45191353,G0001,IN_CLUSTER
44991295,G0751,IN_CLUSTER
44950030,G0890,IN_CLUSTER
45147655,G0482,IN_CLUSTER
44598029,G0057,IN_CLUSTER
45203517,G0084,IN_CLUSTER
45000100,G0708,IN_CLUSTER
45197594,G0702,IN_CLUSTER
44601914,G0064,IN_CLUSTER
45188438,G0320,IN_CLUSTER
45146196,G0388,IN_CLUSTER
43925266,G0656,IN_CLUSTER
44198865,G0686,IN_CLUSTER
44219885,G0353,IN_CLUSTER
43827731,G0674,IN_CLUSTER
44881605,G0611,IN_CLUSTER
40799444,G0670,IN_CLUSTER
44970677,G0546,IN_CLUSTER
44889916,G0493,IN_CLUSTER
44864665,G0695,IN_CLUSTER
45198077,G0656,IN_CLUSTER
45204682,G0758,IN_CLUSTER
44994985,G0493,IN_CLUSTER
44925710,G0568,IN_CLUSTER
44632687,G0648,IN_CLUSTER
45156404,G0611,IN_CLUSTER
45200939,G0656,IN_CLUSTER
44995126,G0545,IN_CLUSTER
43847525,G0603,IN_CLUSTER
45206256,G0758,IN_CLUSTER
45203024,G0758,IN_CLUSTER
44904377,G0521,IN_CLUSTER
43550205,G0656,IN_CLUSTER
44743191,G0826,IN_CLUSTER
44977592,G0778,IN_CLUSTER
43158878,G0098,IN_CLUSTER
44823332,G0519,IN_CLUSTER
45066544,G0716,IN_CLUSTER
45138082,G0623,IN_CLUSTER
44106841,G0798,IN_CLUSTER
45159419,G0805,IN_CLUSTER
44694701,G0359,IN_CLUSTER
44907913,G0545,IN_CLUSTER
45093795,G0482,IN_CLUSTER
45085394,G0572,IN_CLUSTER
45118395,G0587,IN_CLUSTER
44455775,G0843,IN_CLUSTER
45188014,G0602,IN_CLUSTER
45179449,G0982,IN_CLUSTER
44957948,G0440,IN_CLUSTER
45011206,G0710,IN_CLUSTER
44695109,G0440,IN_CLUSTER
45029669,G0384,IN_CLUSTER
44856748,G0082,IN_CLUSTER
42742297,G0082,IN_CLUSTER
44807468,G0201,IN_CLUSTER
45029240,G0151,IN_CLUSTER
45140831,G0876,IN_CLUSTER
44927947,G0890,IN_CLUSTER
45065182,G0759,IN_CLUSTER
44702970,G0222,IN_CLUSTER
44532561,G0582,IN_CLUSTER
45117695,G0849,IN_CLUSTER
44646251,G0359,IN_CLUSTER
44209474,G0967,IN_CLUSTER
39547835,G0562,IN_CLUSTER
44760660,G0269,IN_CLUSTER
44110260,G0331,IN_CLUSTER
44330887,G0977,IN_CLUSTER
45145693,G0960,IN_CLUSTER
45103011,G0162,IN_CLUSTER
44784446,G0254,IN_CLUSTER
44994501,G0990,IN_CLUSTER
40194916,G0520,IN_CLUSTER
44921476,G0563,IN_CLUSTER
45136396,G0943,IN_CLUSTER
44518664,G0281,IN_CLUSTER
45115035,G0749,IN_CLUSTER
44998978,G0064,IN_CLUSTER
44256277,G0265,IN_CLUSTER
44775602,G0064,IN_CLUSTER
44767653,G0072,IN_CLUSTER
44694604,G0164,IN_CLUSTER
45115514,G0794,IN_CLUSTER
44779505,G0066,IN_CLUSTER
44489969,G0496,IN_CLUSTER
45113570,G0133,IN_CLUSTER
44102522,G0520,IN_CLUSTER
44960320,G0816,IN_CLUSTER
45019731,G0860,IN_CLUSTER
44973308,G0846,IN_CLUSTER
45073001,G0896,IN_CLUSTER
44979748,G0826,IN_CLUSTER
44778893,G0257,IN_CLUSTER
44992923,G0353,IN_CLUSTER
44050057,G0322,IN_CLUSTER
44951818,G0293,IN_CLUSTER
44821275,G0106,IN_CLUSTER
44866587,G0064,IN_CLUSTER
44014133,G0064,IN_CLUSTER
44243862,G0982,IN_CLUSTER
43866971,G0060,IN_CLUSTER
45046256,G0139,IN_CLUSTER
45182464,G0700,IN_CLUSTER
45096436,G0870,IN_CLUSTER
44419144,G0183,IN_CLUSTER
45112027,G0060,IN_CLUSTER
44845891,G0064,IN_CLUSTER
44857952,G0060,IN_CLUSTER
44281973,G0194,IN_CLUSTER
45074461,G0452,IN_CLUSTER
45077279,G0915,IN_CLUSTER
44693153,G1022,IN_CLUSTER
45059816,G1002,IN_CLUSTER
44082194,G0910,IN_CLUSTER
45109123,G0224,IN_CLUSTER
45150820,G1026,IN_CLUSTER
44965051,G0699,IN_CLUSTER
44628735,G1035,IN_CLUSTER
44870124,G1021,IN_CLUSTER
45158225,G1039,IN_CLUSTER
45004726,G0495,IN_CLUSTER
44094490,G1069,IN_CLUSTER
43504875,G1069,IN_CLUSTER
43381561,G1069,IN_CLUSTER
45107518,G0130,IN_CLUSTER
45071051,G0117,IN_CLUSTER
45109871,G0308,IN_CLUSTER
45055037,G0650,IN_CLUSTER
44921021,G0293,IN_CLUSTER
44178154,G0092,IN_CLUSTER
44653498,G0260,IN_CLUSTER
44617350,G0482,IN_CLUSTER
45005189,G0514,IN_CLUSTER
44653135,G0043,IN_CLUSTER
45157561,G0893,IN_CLUSTER
44961717,G0802,IN_CLUSTER
44672339,G0107,IN_CLUSTER
44765040,G0025,IN_CLUSTER
45136321,G0920,IN_CLUSTER
45057883,G0029,IN_CLUSTER
44827272,G0259,IN_CLUSTER
44602658,G1001,IN_CLUSTER
45021961,G0139,IN_CLUSTER
44806114,G0072,IN_CLUSTER
45086761,G0602,IN_CLUSTER
42712261,G0232,IN_CLUSTER
44874356,G0474,IN_CLUSTER
45071789,G0072,IN_CLUSTER
45046712,G0497,IN_CLUSTER
45112663,G0234,IN_CLUSTER
45111527,G0186,IN_CLUSTER
44803935,G0297,IN_CLUSTER
44462542,G0258,IN_CLUSTER
45156885,G0979,IN_CLUSTER
45144385,G0889,IN_CLUSTER
45145097,G0895,IN_CLUSTER
45140813,G0888,IN_CLUSTER
43667101,G0359,IN_CLUSTER
44562367,G0768,IN_CLUSTER
44812838,G0515,IN_CLUSTER
45144414,G0931,IN_CLUSTER
45159379,G0682,IN_CLUSTER
44317577,G0899,IN_CLUSTER
45061258,G0389,IN_CLUSTER
45159535,G0510,IN_CLUSTER
45159692,G0534,IN_CLUSTER
43427039,G0046,IN_CLUSTER
44653985,G0815,IN_CLUSTER
44855742,G0708,IN_CLUSTER
44868116,G0784,IN_CLUSTER
44568685,G0528,IN_CLUSTER
45135598,G0520,IN_CLUSTER
45158443,G0306,IN_CLUSTER
45137755,G0329,IN_CLUSTER
45102649,G0112,IN_CLUSTER
45154603,G0265,IN_CLUSTER
45039538,G0725,IN_CLUSTER
44770103,G0788,IN_CLUSTER
44359327,G0779,IN_CLUSTER
43182533,G0005,IN_CLUSTER
45038422,G0884,IN_CLUSTER
41774490,G0072,IN_CLUSTER
44604790,G0448,IN_CLUSTER
45110527,G0816,IN_CLUSTER
45158919,G0755,IN_CLUSTER
44958631,G0811,IN_CLUSTER
44818037,G1015,IN_CLUSTER
45124350,G0866,IN_CLUSTER
41866409,G0087,IN_CLUSTER
43756245,G0360,IN_CLUSTER
44119225,G0072,IN_CLUSTER
43981506,G0516,IN_CLUSTER
43667257,G0428,IN_CLUSTER
44118622,G0060,IN_CLUSTER
45115150,G0441,IN_CLUSTER
43605274,G0060,IN_CLUSTER
44326394,G0060,IN_CLUSTER
44244300,G0689,IN_CLUSTER
45028627,G0119,IN_CLUSTER
45158901,G0925,IN_CLUSTER
45125647,G0321,IN_CLUSTER
44915785,G0433,IN_CLUSTER
44781986,G0952,IN_CLUSTER
44887471,G0582,IN_CLUSTER
44728156,G0476,IN_CLUSTER
43851729,G0743,IN_CLUSTER
44554823,G0602,IN_CLUSTER
44552530,G0057,IN_CLUSTER
43649617,G0457,IN_CLUSTER
44566005,G0411,IN_CLUSTER
44687019,G0578,IN_CLUSTER
44596754,G0696,IN_CLUSTER
45039093,G0386,IN_CLUSTER
45189623,G1057,IN_CLUSTER
45196467,G1021,IN_CLUSTER
44994010,G0794,IN_CLUSTER
44995391,G0461,IN_CLUSTER
45196514,G0390,IN_CLUSTER
44732398,G0665,IN_CLUSTER
43797312,G0428,IN_CLUSTER
43829084,G0375,IN_CLUSTER
44869986,G0878,IN_CLUSTER
44965534,G0002,IN_CLUSTER
45196346,G0115,IN_CLUSTER
45195564,G0359,IN_CLUSTER
44871072,G0341,IN_CLUSTER
44278606,G0538,IN_CLUSTER
45196132,G1038,IN_CLUSTER
45189133,G0152,IN_CLUSTER
44983989,G0822,IN_CLUSTER
45073172,G0260,IN_CLUSTER
45105953,G0101,IN_CLUSTER
45005291,G0860,IN_CLUSTER
45136621,G0839,IN_CLUSTER
45190029,G0848,IN_CLUSTER
45158736,G0397,IN_CLUSTER
45066800,G0821,IN_CLUSTER
44972736,G0742,IN_CLUSTER
45105755,G0785,IN_CLUSTER
45091598,G0145,IN_CLUSTER
45154503,G0470,IN_CLUSTER
45190126,G0215,IN_CLUSTER
43941044,G0561,IN_CLUSTER
44908022,G0375,IN_CLUSTER
44986327,G0257,IN_CLUSTER
44908020,G0359,IN_CLUSTER
44952217,G0252,IN_CLUSTER
44573847,G0740,IN_CLUSTER
45074986,G0629,IN_CLUSTER
43493098,G0706,IN_CLUSTER
45100155,G0843,IN_CLUSTER
44233647,G0050,IN_CLUSTER
45170269,G0127,IN_CLUSTER
44639724,G0957,IN_CLUSTER
44197096,G0051,IN_CLUSTER
45193148,G0206,IN_CLUSTER
45194695,G0434,IN_CLUSTER
42034419,G0051,IN_CLUSTER
45195095,G0541,IN_CLUSTER
45193938,G0310,IN_CLUSTER
44229900,G1052,IN_CLUSTER
44755959,G0997,IN_CLUSTER
44519047,G0770,IN_CLUSTER
45193147,G0099,IN_CLUSTER
45192813,G0675,IN_CLUSTER
44987007,G0389,IN_CLUSTER
45192745,G0720,IN_CLUSTER
44961499,G0871,IN_CLUSTER
45173672,G0072,IN_CLUSTER
44907969,G0571,IN_CLUSTER
45193895,G0826,IN_CLUSTER
44258163,G0479,IN_CLUSTER
44900702,G0555,IN_CLUSTER
44317266,G0495,IN_CLUSTER
44234748,G0617,IN_CLUSTER
45171095,G0352,IN_CLUSTER
44574462,G0841,IN_CLUSTER
44568568,G0499,IN_CLUSTER
44309039,G0060,IN_CLUSTER
45192150,G0548,IN_CLUSTER
43981188,G0463,IN_CLUSTER
44396824,G0771,IN_CLUSTER
44510328,G0602,IN_CLUSTER
44357586,G0163,IN_CLUSTER
43257879,G0398,IN_CLUSTER
44903568,G0281,IN_CLUSTER
45182658,G1062,IN_CLUSTER
45190121,G0272,IN_CLUSTER
44970216,G0386,IN_CLUSTER
45189972,G0413,IN_CLUSTER
45190095,G0838,IN_CLUSTER
45005046,G0215,IN_CLUSTER
43248160,G0119,IN_CLUSTER
44040604,G0060,IN_CLUSTER
44974689,G0072,IN_CLUSTER
45189879,G0005,IN_CLUSTER
45190196,G0552,IN_CLUSTER
44962221,G0412,IN_CLUSTER
44582359,G0072,IN_CLUSTER
45187396,G0565,IN_CLUSTER
45189306,G0701,IN_CLUSTER
45027581,G0130,IN_CLUSTER
44657233,G0016,IN_CLUSTER
45085955,G0783,IN_CLUSTER
44275170,G0091,IN_CLUSTER
44741333,G0080,IN_CLUSTER
44895602,G0158,IN_CLUSTER
43864867,G0091,IN_CLUSTER
44891235,G0079,IN_CLUSTER
44855408,G0952,IN_CLUSTER
44748663,G0953,IN_CLUSTER
43993246,G0119,IN_CLUSTER
44911250,G0119,IN_CLUSTER
42962075,G0194,IN_CLUSTER
42647679,G0060,IN_CLUSTER
45035264,G0761,IN_CLUSTER
44581794,G0665,IN_CLUSTER
44809050,G0514,IN_CLUSTER
44809962,G0524,IN_CLUSTER
44626301,G0305,IN_CLUSTER
44237400,G0779,IN_CLUSTER
44482212,G0628,IN_CLUSTER
44437333,G1017,IN_CLUSTER
45113592,G0656,IN_CLUSTER
45114950,G0520,IN_CLUSTER
45175797,G0795,IN_CLUSTER
45066515,G0860,IN_CLUSTER
44296343,G0847,IN_CLUSTER
44635046,G0863,IN_CLUSTER
45042578,G0737,IN_CLUSTER
45147884,G0958,IN_CLUSTER
44962765,G0059,IN_CLUSTER
45182940,G1006,IN_CLUSTER
45177634,G0965,IN_CLUSTER
45185315,G0976,IN_CLUSTER
45180546,G0947,IN_CLUSTER
43486829,G0783,IN_CLUSTER
44356263,G0173,IN_CLUSTER
45064811,G1069,IN_CLUSTER
44407762,G0675,IN_CLUSTER
44804938,G0813,IN_CLUSTER
44761704,G0166,IN_CLUSTER
45134738,G0518,IN_CLUSTER
45028711,G0679,IN_CLUSTER
44718891,G0060,IN_CLUSTER
45187744,G0457,IN_CLUSTER
44530689,G0083,IN_CLUSTER
42847003,G0445,IN_CLUSTER
44795201,G0350,IN_CLUSTER
44723798,G0506,IN_CLUSTER
43859732,G0515,IN_CLUSTER
44542530,G0492,IN_CLUSTER
44202556,G0624,IN_CLUSTER
44609746,G0590,IN_CLUSTER
42255314,G0355,IN_CLUSTER
43869611,G0883,IN_CLUSTER
45175540,G0041,IN_CLUSTER
44984666,G0514,IN_CLUSTER
44809525,G0826,IN_CLUSTER
44738155,G0985,IN_CLUSTER
43644920,G0786,IN_CLUSTER
45184928,G0387,IN_CLUSTER
44910730,G0847,IN_CLUSTER
44836443,G0364,IN_CLUSTER
43553145,G0603,IN_CLUSTER
45147617,G0943,IN_CLUSTER
45137642,G0350,IN_CLUSTER
44189753,G1046,IN_CLUSTER
44823146,G0257,IN_CLUSTER
45082646,G0059,IN_CLUSTER
45095398,G0656,IN_CLUSTER
45125181,G0457,IN_CLUSTER
44623266,G0457,IN_CLUSTER
45098440,G0857,IN_CLUSTER
44874488,G0529,IN_CLUSTER
44440279,G0901,IN_CLUSTER
44882777,G0257,IN_CLUSTER
44984622,G0283,IN_CLUSTER
44986630,G0365,IN_CLUSTER
44363864,G0719,IN_CLUSTER
44625052,G0207,IN_CLUSTER
44668486,G0297,IN_CLUSTER
43103719,G0483,IN_CLUSTER
44448048,G0993,IN_CLUSTER
43535889,G0719,IN_CLUSTER
45186326,G0721,IN_CLUSTER
44667920,G0259,IN_CLUSTER
44667824,G0251,IN_CLUSTER
44461404,G0248,IN_CLUSTER
44989845,G0536,IN_CLUSTER
45186080,G1010,IN_CLUSTER
44464695,G0340,IN_CLUSTER
45184677,G0424,IN_CLUSTER
44983045,G0533,IN_CLUSTER
45186485,G0944,IN_CLUSTER
45186794,G0295,IN_CLUSTER
44668223,G0278,IN_CLUSTER
44130060,G0305,IN_CLUSTER
45183885,G0584,IN_CLUSTER
44461338,G0296,IN_CLUSTER
44755723,G0635,IN_CLUSTER
45186281,G0395,IN_CLUSTER
45186061,G0310,IN_CLUSTER
45186265,G0295,IN_CLUSTER
44973206,G0209,IN_CLUSTER
44615797,G0285,IN_CLUSTER
45186361,G0420,IN_CLUSTER
45186062,G0020,IN_CLUSTER
45185949,G0310,IN_CLUSTER
43873485,G0347,IN_CLUSTER
45185441,G0439,IN_CLUSTER
45184357,G1051,IN_CLUSTER
45184337,G0027,IN_CLUSTER
44998106,G0988,IN_CLUSTER
42491572,G0991,IN_CLUSTER
45182579,G0436,IN_CLUSTER
44390177,G0554,IN_CLUSTER
45182521,G0395,IN_CLUSTER
45182855,G0915,IN_CLUSTER
45183579,G0310,IN_CLUSTER
44900791,G0323,IN_CLUSTER
45183862,G0476,IN_CLUSTER
44928768,G0583,IN_CLUSTER
44477523,G0721,IN_CLUSTER
45182692,G0778,IN_CLUSTER
44991259,G0656,IN_CLUSTER
44738732,G0748,IN_CLUSTER
42171811,G0003,IN_CLUSTER
44649013,G0787,IN_CLUSTER
40741946,G0060,IN_CLUSTER
45140241,G0827,IN_CLUSTER
44606125,G1001,IN_CLUSTER
45119799,G0953,IN_CLUSTER
43685879,G0072,IN_CLUSTER
40950675,G0064,IN_CLUSTER
45155702,G0064,IN_CLUSTER
44127342,G0060,IN_CLUSTER
44001072,G0072,IN_CLUSTER
45095841,G0818,IN_CLUSTER
44869367,G0702,IN_CLUSTER
44875078,G0051,IN_CLUSTER
45059133,G0021,IN_CLUSTER
45062732,G0025,IN_CLUSTER
45177307,G0937,IN_CLUSTER
45178705,G0922,IN_CLUSTER
45180426,G0928,IN_CLUSTER
44893724,G0677,IN_CLUSTER
44900300,G0407,IN_CLUSTER
44892290,G0583,IN_CLUSTER
44821696,G0681,IN_CLUSTER
44813625,G0695,IN_CLUSTER
45080276,G0708,IN_CLUSTER
45075311,G0215,IN_CLUSTER
44652093,G0953,IN_CLUSTER
44419047,G0064,IN_CLUSTER
44872978,G0844,IN_CLUSTER
44000659,G0060,IN_CLUSTER
45090864,G0321,IN_CLUSTER
44810058,G0843,IN_CLUSTER
43286721,G0072,IN_CLUSTER
44870565,G0289,IN_CLUSTER
44838169,G0305,IN_CLUSTER
45092572,G0389,IN_CLUSTER
45109389,G0178,IN_CLUSTER
45109943,G0146,IN_CLUSTER
45019432,G0255,IN_CLUSTER
44364238,G1015,IN_CLUSTER
45108028,G0037,IN_CLUSTER
45113170,G0184,IN_CLUSTER
45026350,G0440,IN_CLUSTER
45175377,G0605,IN_CLUSTER
45151537,G0995,IN_CLUSTER
45131288,G1015,IN_CLUSTER
44269504,G0916,IN_CLUSTER
45143221,G0079,IN_CLUSTER
45127299,G0971,IN_CLUSTER
45181467,G0348,IN_CLUSTER
44561082,G0636,IN_CLUSTER
45150652,G0971,IN_CLUSTER
45181336,G0464,IN_CLUSTER
45181392,G0120,IN_CLUSTER
41010971,G0087,IN_CLUSTER
45025536,G0941,IN_CLUSTER
45135481,G0528,IN_CLUSTER
45144292,G0120,IN_CLUSTER
45181375,G0272,IN_CLUSTER
44454746,G0605,IN_CLUSTER
45103339,G0190,IN_CLUSTER
45180487,G0779,IN_CLUSTER
45180731,G0061,IN_CLUSTER
45180898,G0794,IN_CLUSTER
45091266,G0973,IN_CLUSTER
43371877,G0411,IN_CLUSTER
39124630,G0685,IN_CLUSTER
45178501,G0619,IN_CLUSTER
45178659,G0222,IN_CLUSTER
45179743,G0927,IN_CLUSTER
45175447,G0188,IN_CLUSTER
45179131,G0177,IN_CLUSTER
45178730,G0298,IN_CLUSTER
45178962,G0759,IN_CLUSTER
44956282,G0892,IN_CLUSTER
45177946,G0371,IN_CLUSTER
44952298,G0293,IN_CLUSTER
45177579,G0814,IN_CLUSTER
45151240,G0443,IN_CLUSTER
45177740,G0359,IN_CLUSTER
45082255,G0776,IN_CLUSTER
43849808,G0051,IN_CLUSTER
45012434,G0323,IN_CLUSTER
45079310,G0483,IN_CLUSTER
45124353,G0538,IN_CLUSTER
45037091,G0528,IN_CLUSTER
45136082,G0533,IN_CLUSTER
45094154,G0577,IN_CLUSTER
45146343,G0681,IN_CLUSTER
45148583,G0686,IN_CLUSTER
45075027,G0630,IN_CLUSTER
44616457,G0903,IN_CLUSTER
45125907,G0607,IN_CLUSTER
45117378,G0846,IN_CLUSTER
45054515,G0942,IN_CLUSTER
45048044,G0321,IN_CLUSTER
45116634,G0839,IN_CLUSTER
45116827,G0871,IN_CLUSTER
44816274,G0981,IN_CLUSTER
44888323,G0681,IN_CLUSTER
45071879,G0983,IN_CLUSTER
45116925,G0860,IN_CLUSTER
45082489,G0387,IN_CLUSTER
45129450,G0981,IN_CLUSTER
45104177,G0513,IN_CLUSTER
44155473,G0677,IN_CLUSTER
45091675,G0998,IN_CLUSTER
45067446,G0659,IN_CLUSTER
45129561,G0981,IN_CLUSTER
45116396,G0115,IN_CLUSTER
45106450,G0768,IN_CLUSTER
44604328,G0285,IN_CLUSTER
45138226,G0560,IN_CLUSTER
44636947,G0952,IN_CLUSTER
44915233,G0935,IN_CLUSTER
45132220,G0533,IN_CLUSTER
44875460,G0580,IN_CLUSTER
42818522,G1031,IN_CLUSTER
44816803,G0895,IN_CLUSTER
44610935,G0615,IN_CLUSTER
44737883,G0072,IN_CLUSTER
44119364,G0072,IN_CLUSTER
43406083,G1069,IN_CLUSTER
45177146,G0379,IN_CLUSTER
45156160,G0339,IN_CLUSTER
44134283,G0079,IN_CLUSTER
45176664__2,G1011,IN_CLUSTER
45004368,G0025,IN_CLUSTER
45099707,G0660,IN_CLUSTER
45172641,G0319,IN_CLUSTER
44166950,G0757,IN_CLUSTER
45170988,G0950,IN_CLUSTER
44881114,G0057,IN_CLUSTER
45175383,G0880,IN_CLUSTER
45174816,G0785,IN_CLUSTER
45172574,G0478,IN_CLUSTER
44141551,G0334,IN_CLUSTER
43478475,G0393,IN_CLUSTER
44751866,G0005,IN_CLUSTER
44775919,G0002,IN_CLUSTER
43797911,G0665,IN_CLUSTER
40032422,G0669,IN_CLUSTER
44141025,G0393,IN_CLUSTER
43410630,G0675,IN_CLUSTER
44752707,G0005,IN_CLUSTER
44757276,G0656,IN_CLUSTER
45173915,G0545,IN_CLUSTER
44817009,G0260,IN_CLUSTER
44057200,G0091,IN_CLUSTER
45039355,G0281,IN_CLUSTER
45173410,G0794,IN_CLUSTER
44565872,G0254,IN_CLUSTER
45173450,G0052,IN_CLUSTER
45086865,G0348,IN_CLUSTER
44767648,G0682,IN_CLUSTER
44092867,G0597,IN_CLUSTER
44829678,G0843,IN_CLUSTER
44995325,G0280,IN_CLUSTER
44177616,G0798,IN_CLUSTER
45172315,G0523,IN_CLUSTER
44629864,G0843,IN_CLUSTER
39261101,G1016,IN_CLUSTER
44995198,G1039,IN_CLUSTER
45150585,G0932,IN_CLUSTER
44332350,G0675,IN_CLUSTER
44532610,G0064,IN_CLUSTER
44437604,G0088,IN_CLUSTER
45143212,G0119,IN_CLUSTER
44448882,G0059,IN_CLUSTER
44912815,G0393,IN_CLUSTER
45170744,G0832,IN_CLUSTER
45161751,G0014,IN_CLUSTER
44823226,G0340,IN_CLUSTER
44851752,G0499,IN_CLUSTER
44851876,G0472,IN_CLUSTER
43600575,G0297,IN_CLUSTER
43684090,G0269,IN_CLUSTER
45046985,G0833,IN_CLUSTER
44274637,G0525,IN_CLUSTER
45116282,G0715,IN_CLUSTER
44405523,G1029,IN_CLUSTER
45125863,G0541,IN_CLUSTER
45037120,G0583,IN_CLUSTER
45104974,G0662,IN_CLUSTER
45149886,G0389,IN_CLUSTER
44886466,G0587,IN_CLUSTER
45024829,G0690,IN_CLUSTER
44851825,G0472,IN_CLUSTER
44825353,G0528,IN_CLUSTER
45064603,G0467,IN_CLUSTER
44139929,G0929,IN_CLUSTER
45097549,G0418,IN_CLUSTER
45002768,G0455,IN_CLUSTER
44026617,G0779,IN_CLUSTER
44351096,G0761,IN_CLUSTER
44200150,G0757,IN_CLUSTER
45143537,G0722,IN_CLUSTER
45082887,G0758,IN_CLUSTER
44800993,G0816,IN_CLUSTER
45085252,G0860,IN_CLUSTER
44847215,G0524,IN_CLUSTER
44714219,G0968,IN_CLUSTER
44886937,G0376,IN_CLUSTER
44594004,G0675,IN_CLUSTER
45114247,G0253,IN_CLUSTER
44125552,G0253,IN_CLUSTER
44940548,G0181,IN_CLUSTER
45089787,G1001,IN_CLUSTER
45144119,G0826,IN_CLUSTER
45105664,G0020,IN_CLUSTER
45099245,G0027,IN_CLUSTER
44854473,G0992,IN_CLUSTER
44963403,G0072,IN_CLUSTER
41401027,G0747,IN_CLUSTER
44969990,G0072,IN_CLUSTER
44259861,G0257,IN_CLUSTER
44052997,G0293,IN_CLUSTER
45071993,G0246,IN_CLUSTER
44039083,G0254,IN_CLUSTER
44817676,G0252,IN_CLUSTER
45006538,G0008,IN_CLUSTER
45039846,G0021,IN_CLUSTER
44701389,G0553,IN_CLUSTER
45138940,G0656,IN_CLUSTER
45139191,G0524,IN_CLUSTER
45138992,G0675,IN_CLUSTER
45138973,G0675,IN_CLUSTER
45148981,G0656,IN_CLUSTER
44767620,G0677,IN_CLUSTER
45148958,G0655,IN_CLUSTER
45150945,G0708,IN_CLUSTER
45139127,G0681,IN_CLUSTER
45111637,G0123,IN_CLUSTER
45116577,G0106,IN_CLUSTER
45084065,G0196,IN_CLUSTER
45131161,G0319,IN_CLUSTER
44903222,G0680,IN_CLUSTER
45140183,G0413,IN_CLUSTER
45133173,G0545,IN_CLUSTER
45133258,G0545,IN_CLUSTER
45054822,G0502,IN_CLUSTER
45039532,G0599,IN_CLUSTER
45053777,G0596,IN_CLUSTER
44484378,G0843,IN_CLUSTER
45135583,G0518,IN_CLUSTER
44873591,G1056,IN_CLUSTER
43239757,G0652,IN_CLUSTER
44004519,G0068,IN_CLUSTER
44661735,G0181,IN_CLUSTER
44756781,G0285,IN_CLUSTER
45042767,G0083,IN_CLUSTER
45025299,G0520,IN_CLUSTER
45072202,G0514,IN_CLUSTER
45079987,G0520,IN_CLUSTER
44743197,G0123,IN_CLUSTER
45004615,G0869,IN_CLUSTER
44864723,G0291,IN_CLUSTER
44826885,G0833,IN_CLUSTER
44187433,G0084,IN_CLUSTER
45058561,G1053,IN_CLUSTER
44980619,G1054,IN_CLUSTER
45142009,G0235,IN_CLUSTER
44991650,G0561,IN_CLUSTER
43469217,G0002,IN_CLUSTER
44120081,G0758,IN_CLUSTER
44210067,G0758,IN_CLUSTER
44570461,G1030,IN_CLUSTER
45151403,G0312,IN_CLUSTER
44886432,G0182,IN_CLUSTER
44638795,G0457,IN_CLUSTER
45144854,G0482,IN_CLUSTER
44810236,G0677,IN_CLUSTER
42981800,G0557,IN_CLUSTER
44843831,G0645,IN_CLUSTER
44594476,G0074,IN_CLUSTER
44555827,G0101,IN_CLUSTER
44873106,G0861,IN_CLUSTER
