:START_ID(Listing),:END_ID(Amenity),category:string,rank:int,is_nearest:boolean,straight_line_km:float,driving_distance_km:float,driving_duration_min:float,within_threshold:boolean,threshold_km:float,:TYPE
45094468,node/11761069833,bus_stop,1,true,0.569,0.68,1.1,true,2.0,NEAR_AMENITY
44929100,node/9586251041,hospital,1,true,0.58,0.603,0.9,,,NEAR_AMENITY
44929100,way/215950051,school,1,true,0.974,2.03,3.5,false,2.0,NEAR_AMENITY
44929100,node/9587329643,college_university,1,true,0.947,1.571,2.6,true,5.0,NEAR_AMENITY
44929100,way/1162981728,metro,1,true,2.191,5.018,6.7,false,3.0,NEAR_AMENITY
44929100,way/289968620,mall,1,true,2.53,3.988,5.6,true,5.0,NEAR_AMENITY
44929100,node/5436824926,market,1,true,0.42,0.486,0.7,true,2.0,NEAR_AMENITY
44929100,node/6769791510,supermarket,1,true,0.592,3.073,4.2,false,2.0,NEAR_AMENITY
44929100,way/961184057,park,1,true,0.95,0.971,1.3,true,5.0,NEAR_AMENITY
44929100,node/3171499318,bus_stop,1,true,0.067,0.085,0.3,true,2.0,NEAR_AMENITY
44593015,node/10047410618,hospital,1,true,0.283,0.586,1.3,,,NEAR_AMENITY
44593015,way/1308105299,school,1,true,0.059,0.258,0.7,true,2.0,NEAR_AMENITY
44593015,node/9587204857,college_university,1,true,2.266,2.887,4.4,true,5.0,NEAR_AMENITY
44593015,way/1162981728,metro,1,true,4.665,5.896,7.9,false,3.0,NEAR_AMENITY
44593015,node/9587566626,mall,1,true,0.35,0.56,1.1,true,5.0,NEAR_AMENITY
44593015,way/188114147,market,1,true,1.378,1.98,3.0,true,2.0,NEAR_AMENITY
44593015,way/1416495515,supermarket,1,true,0.355,0.639,1.4,true,2.0,NEAR_AMENITY
44593015,way/1308559978,park,1,true,0.854,2.303,4.1,true,5.0,NEAR_AMENITY
44593015,node/11760158105,bus_stop,1,true,0.025,0.154,0.4,true,2.0,NEAR_AMENITY
45227842,way/462903369,hospital,1,true,1.777,3.114,4.6,,,NEAR_AMENITY
45227842,way/1225163273,school,1,true,0.199,0.328,1.2,true,2.0,NEAR_AMENITY
45227842,way/376483151,college_university,1,true,1.032,1.267,2.4,true,5.0,NEAR_AMENITY
45227842,way/1162981728,metro,1,true,4.526,5.264,6.2,false,3.0,NEAR_AMENITY
45227842,way/58202472,mall,1,true,2.437,2.955,4.8,true,5.0,NEAR_AMENITY
45227842,way/523650557,market,1,true,0.38,0.439,1.1,true,2.0,NEAR_AMENITY
45227842,node/6370262588,supermarket,1,true,0.438,0.532,1.4,true,2.0,NEAR_AMENITY
45227842,way/460352585,park,1,true,0.952,1.147,2.2,true,5.0,NEAR_AMENITY
45227842,node/11771724359,bus_stop,1,true,0.313,0.61,1.5,true,2.0,NEAR_AMENITY
44467169,way/158708608,hospital,1,true,5.062,5.795,8.0,,,NEAR_AMENITY
44467169,way/342398561,school,1,true,0.399,0.868,1.4,true,2.0,NEAR_AMENITY
44467169,node/9587204857,college_university,1,true,4.03,4.91,6.6,true,5.0,NEAR_AMENITY
44467169,way/1162981728,metro,1,true,9.877,11.934,14.7,false,3.0,NEAR_AMENITY
44467169,way/188114097,mall,1,true,4.697,5.824,8.0,false,5.0,NEAR_AMENITY
44467169,way/532651473,market,1,true,1.158,2.063,3.6,false,2.0,NEAR_AMENITY
44467169,way/961031448,supermarket,1,true,2.211,2.382,3.5,false,2.0,NEAR_AMENITY
44467169,way/149904638,park,1,true,2.114,2.178,3.0,true,5.0,NEAR_AMENITY
44467169,node/11760154464,bus_stop,1,true,0.077,0.367,0.7,true,2.0,NEAR_AMENITY
44845982,way/158708608,hospital,1,true,5.062,5.795,8.0,,,NEAR_AMENITY
44845982,way/342398561,school,1,true,0.399,0.868,1.4,true,2.0,NEAR_AMENITY
44845982,node/9587204857,college_university,1,true,4.03,4.91,6.6,true,5.0,NEAR_AMENITY
44845982,way/1162981728,metro,1,true,9.877,11.934,14.7,false,3.0,NEAR_AMENITY
44845982,way/188114097,mall,1,true,4.697,5.824,8.0,false,5.0,NEAR_AMENITY
44845982,way/532651473,market,1,true,1.158,2.063,3.6,false,2.0,NEAR_AMENITY
44845982,way/961031448,supermarket,1,true,2.211,2.382,3.5,false,2.0,NEAR_AMENITY
44845982,way/149904638,park,1,true,2.114,2.178,3.0,true,5.0,NEAR_AMENITY
44845982,node/11760154464,bus_stop,1,true,0.077,0.367,0.7,true,2.0,NEAR_AMENITY
43614651,way/158708608,hospital,1,true,5.062,5.795,8.0,,,NEAR_AMENITY
43614651,way/342398561,school,1,true,0.399,0.868,1.4,true,2.0,NEAR_AMENITY
43614651,node/9587204857,college_university,1,true,4.03,4.91,6.6,true,5.0,NEAR_AMENITY
43614651,way/1162981728,metro,1,true,9.877,11.934,14.7,false,3.0,NEAR_AMENITY
43614651,way/188114097,mall,1,true,4.697,5.824,8.0,false,5.0,NEAR_AMENITY
43614651,way/532651473,market,1,true,1.158,2.063,3.6,false,2.0,NEAR_AMENITY
43614651,way/961031448,supermarket,1,true,2.211,2.382,3.5,false,2.0,NEAR_AMENITY
43614651,way/149904638,park,1,true,2.114,2.178,3.0,true,5.0,NEAR_AMENITY
43614651,node/11760154464,bus_stop,1,true,0.077,0.367,0.7,true,2.0,NEAR_AMENITY
44578059,way/230070394,hospital,1,true,1.581,2.237,3.6,,,NEAR_AMENITY
44578059,way/1308395604,school,1,true,0.695,1.211,2.1,true,2.0,NEAR_AMENITY
44578059,node/9587204857,college_university,1,true,1.313,2.197,3.8,true,5.0,NEAR_AMENITY
44578059,way/1162981728,metro,1,true,6.291,7.741,10.2,false,3.0,NEAR_AMENITY
44578059,node/9587566626,mall,1,true,1.923,2.405,3.4,true,5.0,NEAR_AMENITY
44578059,way/1411361898,market,1,true,0.308,0.587,1.9,true,2.0,NEAR_AMENITY
44578059,node/9587253814,supermarket,1,true,0.842,1.268,2.3,true,2.0,NEAR_AMENITY
44578059,way/149904638,park,1,true,1.725,2.288,3.3,true,5.0,NEAR_AMENITY
44578059,node/11760158102,bus_stop,1,true,0.615,0.77,1.2,true,2.0,NEAR_AMENITY
44905121,way/158708608,hospital,1,true,5.062,5.795,8.0,,,NEAR_AMENITY
44905121,way/342398561,school,1,true,0.399,0.868,1.4,true,2.0,NEAR_AMENITY
44905121,node/9587204857,college_university,1,true,4.03,4.91,6.6,true,5.0,NEAR_AMENITY
44905121,way/1162981728,metro,1,true,9.877,11.934,14.7,false,3.0,NEAR_AMENITY
44905121,way/188114097,mall,1,true,4.697,5.824,8.0,false,5.0,NEAR_AMENITY
44905121,way/532651473,market,1,true,1.158,2.063,3.6,false,2.0,NEAR_AMENITY
44905121,way/961031448,supermarket,1,true,2.211,2.382,3.5,false,2.0,NEAR_AMENITY
44905121,way/149904638,park,1,true,2.114,2.178,3.0,true,5.0,NEAR_AMENITY
44905121,node/11760154464,bus_stop,1,true,0.077,0.367,0.7,true,2.0,NEAR_AMENITY
45193243,way/158708608,hospital,1,true,4.928,6.683,9.9,,,NEAR_AMENITY
45193243,way/342398561,school,1,true,0.732,1.081,2.1,true,2.0,NEAR_AMENITY
45193243,way/1125397333,college_university,1,true,2.404,5.612,8.8,false,5.0,NEAR_AMENITY
45193243,way/1162981728,metro,1,true,9.741,12.822,16.6,false,3.0,NEAR_AMENITY
45193243,way/188114097,mall,1,true,4.552,6.712,9.9,false,5.0,NEAR_AMENITY
45193243,way/532651473,market,1,true,1.212,2.951,5.5,false,2.0,NEAR_AMENITY
45193243,way/961031448,supermarket,1,true,2.261,3.269,5.4,false,2.0,NEAR_AMENITY
45193243,way/149904638,park,1,true,2.198,3.066,4.9,true,5.0,NEAR_AMENITY
45193243,node/11760154463,bus_stop,1,true,0.583,1.47,2.9,true,2.0,NEAR_AMENITY
45088101,way/158708608,hospital,1,true,5.062,5.795,8.0,,,NEAR_AMENITY
45088101,way/342398561,school,1,true,0.399,0.868,1.4,true,2.0,NEAR_AMENITY
45088101,node/9587204857,college_university,1,true,4.03,4.91,6.6,true,5.0,NEAR_AMENITY
45088101,way/1162981728,metro,1,true,9.877,11.934,14.7,false,3.0,NEAR_AMENITY
45088101,way/188114097,mall,1,true,4.697,5.824,8.0,false,5.0,NEAR_AMENITY
45088101,way/532651473,market,1,true,1.158,2.063,3.6,false,2.0,NEAR_AMENITY
45088101,way/961031448,supermarket,1,true,2.211,2.382,3.5,false,2.0,NEAR_AMENITY
45088101,way/149904638,park,1,true,2.114,2.178,3.0,true,5.0,NEAR_AMENITY
45088101,node/11760154464,bus_stop,1,true,0.077,0.367,0.7,true,2.0,NEAR_AMENITY
43860470,way/158708608,hospital,1,true,2.97,3.546,5.1,,,NEAR_AMENITY
43860470,way/149904674,school,1,true,0.202,0.369,0.8,true,2.0,NEAR_AMENITY
43860470,node/9587204857,college_university,1,true,2.049,2.659,3.8,true,5.0,NEAR_AMENITY
43860470,way/1162981728,metro,1,true,7.678,9.685,11.9,false,3.0,NEAR_AMENITY
43860470,way/188114097,mall,1,true,2.662,3.575,5.2,true,5.0,NEAR_AMENITY
43860470,way/532651473,market,1,true,1.27,1.737,3.2,true,2.0,NEAR_AMENITY
43860470,way/961031448,supermarket,1,true,0.265,0.429,1.1,true,2.0,NEAR_AMENITY
43860470,way/149904638,park,1,true,0.281,0.95,1.8,true,5.0,NEAR_AMENITY
43860470,node/11760154456,bus_stop,1,true,0.124,0.322,0.8,true,2.0,NEAR_AMENITY
45186439,node/3217904580,hospital,1,true,2.409,2.84,3.7,,,NEAR_AMENITY
45186439,way/322871142,school,1,true,0.913,1.065,2.0,true,2.0,NEAR_AMENITY
45186439,way/496910209,college_university,1,true,2.694,3.077,3.1,true,5.0,NEAR_AMENITY
45186439,node/11586280327,metro,1,true,10.735,13.899,15.8,false,3.0,NEAR_AMENITY
45186439,way/367930334,mall,1,true,10.005,12.707,14.6,false,5.0,NEAR_AMENITY
45186439,node/9593572486,market,1,true,1.725,2.806,4.3,false,2.0,NEAR_AMENITY
45186439,node/5612883022,supermarket,1,true,0.885,1.768,3.1,true,2.0,NEAR_AMENITY
45186439,way/322692842,park,1,true,2.757,4.25,4.4,true,5.0,NEAR_AMENITY
45186439,node/5096427046,bus_stop,1,true,0.242,0.339,0.9,true,2.0,NEAR_AMENITY
45228050,node/3217904580,hospital,1,true,2.409,2.84,3.7,,,NEAR_AMENITY
45228050,way/322871142,school,1,true,0.913,1.065,2.0,true,2.0,NEAR_AMENITY
45228050,way/496910209,college_university,1,true,2.694,3.077,3.1,true,5.0,NEAR_AMENITY
45228050,node/11586280327,metro,1,true,10.735,13.899,15.8,false,3.0,NEAR_AMENITY
45228050,way/367930334,mall,1,true,10.005,12.707,14.6,false,5.0,NEAR_AMENITY
45228050,node/9593572486,market,1,true,1.725,2.806,4.3,false,2.0,NEAR_AMENITY
45228050,node/5612883022,supermarket,1,true,0.885,1.768,3.1,true,2.0,NEAR_AMENITY
45228050,way/322692842,park,1,true,2.757,4.25,4.4,true,5.0,NEAR_AMENITY
45228050,node/5096427046,bus_stop,1,true,0.242,0.339,0.9,true,2.0,NEAR_AMENITY
45229581,way/127299415,hospital,1,true,0.168,0.432,0.8,,,NEAR_AMENITY
45229581,way/127299421,school,1,true,0.087,0.271,0.5,true,2.0,NEAR_AMENITY
45229581,way/39622432,college_university,1,true,0.234,0.666,1.4,true,5.0,NEAR_AMENITY
45229581,node/11586280298,metro,1,true,2.586,3.69,4.7,false,3.0,NEAR_AMENITY
45229581,way/377269817,mall,1,true,2.833,4.003,4.4,true,5.0,NEAR_AMENITY
45229581,node/12606376174,market,1,true,0.912,0.966,1.4,true,2.0,NEAR_AMENITY
45229581,node/10539950899,supermarket,1,true,0.411,0.584,1.2,true,2.0,NEAR_AMENITY
45229581,way/130506886,park,1,true,0.292,0.484,0.9,true,5.0,NEAR_AMENITY
45229581,node/1171583923,bus_stop,1,true,0.054,0.346,0.7,true,2.0,NEAR_AMENITY
45228540,way/507538758,hospital,1,true,0.617,0.943,1.7,,,NEAR_AMENITY
45228540,way/1115310286,school,1,true,0.012,0.011,0.0,true,2.0,NEAR_AMENITY
45228540,node/5166605224,college_university,1,true,0.287,0.885,2.2,true,5.0,NEAR_AMENITY
45228540,node/11586280327,metro,1,true,1.419,1.982,2.7,true,3.0,NEAR_AMENITY
45228540,node/9593358298,mall,1,true,1.374,2.347,3.2,true,5.0,NEAR_AMENITY
45228540,way/507538764,market,1,true,0.388,0.527,0.9,true,2.0,NEAR_AMENITY
45228540,node/4125804797,supermarket,1,true,0.48,0.643,1.0,true,2.0,NEAR_AMENITY
45228540,way/809399808,park,1,true,0.488,0.871,1.8,true,5.0,NEAR_AMENITY
45228540,node/12437015541,bus_stop,1,true,1.049,1.268,2.0,true,2.0,NEAR_AMENITY
45161952,way/158708608,hospital,1,true,4.928,6.683,9.9,,,NEAR_AMENITY
45161952,way/342398561,school,1,true,0.732,1.081,2.1,true,2.0,NEAR_AMENITY
45161952,way/1125397333,college_university,1,true,2.404,5.612,8.8,false,5.0,NEAR_AMENITY
45161952,way/1162981728,metro,1,true,9.741,12.822,16.6,false,3.0,NEAR_AMENITY
45161952,way/188114097,mall,1,true,4.552,6.712,9.9,false,5.0,NEAR_AMENITY
45161952,way/532651473,market,1,true,1.212,2.951,5.5,false,2.0,NEAR_AMENITY
45161952,way/961031448,supermarket,1,true,2.261,3.269,5.4,false,2.0,NEAR_AMENITY
45161952,way/149904638,park,1,true,2.198,3.066,4.9,true,5.0,NEAR_AMENITY
45161952,node/11760154463,bus_stop,1,true,0.583,1.47,2.9,true,2.0,NEAR_AMENITY
43530901,way/627779327,hospital,1,true,27.204,32.056,26.0,,,NEAR_AMENITY
43530901,node/7249296085,school,1,true,4.179,7.701,7.8,false,2.0,NEAR_AMENITY
43530901,relation/15055958,college_university,1,true,31.047,36.057,28.6,false,5.0,NEAR_AMENITY
43530901,node/11586280327,metro,1,true,62.628,74.39,61.7,false,3.0,NEAR_AMENITY
43530901,way/1195551387,mall,1,true,38.698,49.745,39.7,false,5.0,NEAR_AMENITY
43530901,way/340041493,market,1,true,26.176,29.852,23.7,false,2.0,NEAR_AMENITY
43530901,node/5918028508,supermarket,1,true,29.102,34.115,26.8,false,2.0,NEAR_AMENITY
43530901,way/813563184,park,1,true,2.745,5.722,5.8,false,5.0,NEAR_AMENITY
43530901,node/12345197707,bus_stop,1,true,26.808,30.918,23.9,false,2.0,NEAR_AMENITY
43419726,way/187895176,hospital,1,true,0.883,1.606,2.3,,,NEAR_AMENITY
43419726,way/186347703,school,1,true,0.189,0.188,0.3,true,2.0,NEAR_AMENITY
43419726,node/5612900521,college_university,1,true,0.421,0.701,1.0,true,5.0,NEAR_AMENITY
43419726,way/1163010587,metro,1,true,1.043,1.482,2.0,true,3.0,NEAR_AMENITY
43419726,way/187895187,mall,1,true,1.707,2.295,3.2,true,5.0,NEAR_AMENITY
43419726,way/263311733,market,1,true,0.602,0.916,1.5,true,2.0,NEAR_AMENITY
43419726,node/2948812333,supermarket,1,true,0.659,0.76,1.3,true,2.0,NEAR_AMENITY
43419726,way/32735038,park,1,true,0.442,0.436,0.7,true,5.0,NEAR_AMENITY
43419726,node/8995301286,bus_stop,1,true,0.251,0.335,0.5,true,2.0,NEAR_AMENITY
44542346,way/462903369,hospital,1,true,2.179,3.418,5.1,,,NEAR_AMENITY
44542346,way/1225163273,school,1,true,0.225,0.393,1.2,true,2.0,NEAR_AMENITY
44542346,way/376483151,college_university,1,true,0.775,1.104,2.1,true,5.0,NEAR_AMENITY
44542346,way/1162981728,metro,1,true,4.751,5.568,6.7,false,3.0,NEAR_AMENITY
44542346,way/58202472,mall,1,true,2.031,2.793,4.5,true,5.0,NEAR_AMENITY
44542346,way/523650557,market,1,true,0.083,0.065,0.2,true,2.0,NEAR_AMENITY
44542346,node/6370262588,supermarket,1,true,0.03,0.028,0.1,true,2.0,NEAR_AMENITY
44542346,way/460352585,park,1,true,0.865,1.452,2.7,true,5.0,NEAR_AMENITY
44542346,node/11771724359,bus_stop,1,true,0.723,0.914,2.0,true,2.0,NEAR_AMENITY
45039085,way/230070394,hospital,1,true,1.33,6.609,6.3,,,NEAR_AMENITY
45039085,way/1308105266,school,1,true,0.539,6.239,5.8,false,2.0,NEAR_AMENITY
45039085,node/9587204857,college_university,1,true,2.387,8.392,7.2,false,5.0,NEAR_AMENITY
45039085,node/11586280302,metro,1,true,7.872,12.832,12.9,false,3.0,NEAR_AMENITY
45039085,node/9587566626,mall,1,true,0.522,6.758,6.2,false,5.0,NEAR_AMENITY
45039085,way/366651481,market,1,true,4.976,6.399,6.2,false,2.0,NEAR_AMENITY
45039085,node/13955245160,supermarket,1,true,0.331,6.25,5.8,false,2.0,NEAR_AMENITY
45039085,way/845522929,park,1,true,3.857,8.536,8.4,false,5.0,NEAR_AMENITY
45039085,node/11760158105,bus_stop,1,true,0.714,6.351,5.5,false,2.0,NEAR_AMENITY
43988683,way/158708608,hospital,1,true,5.062,5.795,8.0,,,NEAR_AMENITY
43988683,way/342398561,school,1,true,0.399,0.868,1.4,true,2.0,NEAR_AMENITY
43988683,node/9587204857,college_university,1,true,4.03,4.91,6.6,true,5.0,NEAR_AMENITY
43988683,way/1162981728,metro,1,true,9.877,11.934,14.7,false,3.0,NEAR_AMENITY
43988683,way/188114097,mall,1,true,4.697,5.824,8.0,false,5.0,NEAR_AMENITY
43988683,way/532651473,market,1,true,1.158,2.063,3.6,false,2.0,NEAR_AMENITY
43988683,way/961031448,supermarket,1,true,2.211,2.382,3.5,false,2.0,NEAR_AMENITY
43988683,way/149904638,park,1,true,2.114,2.178,3.0,true,5.0,NEAR_AMENITY
43988683,node/11760154464,bus_stop,1,true,0.077,0.367,0.7,true,2.0,NEAR_AMENITY
44837259,way/1087651865,hospital,1,true,4.141,6.572,10.0,,,NEAR_AMENITY
44837259,relation/20433469,school,1,true,1.266,1.947,4.2,true,2.0,NEAR_AMENITY
44837259,node/9593386637,college_university,1,true,1.445,2.271,4.5,true,5.0,NEAR_AMENITY
44837259,node/11586280298,metro,1,true,9.676,13.356,16.8,false,3.0,NEAR_AMENITY
44837259,node/4441523937,mall,1,true,4.634,6.167,8.1,false,5.0,NEAR_AMENITY
44837259,way/327443487,market,1,true,1.34,1.98,4.2,true,2.0,NEAR_AMENITY
44837259,node/11944303584,supermarket,1,true,0.866,1.179,3.1,true,2.0,NEAR_AMENITY
44837259,node/11217538773,park,1,true,0.815,1.085,2.9,true,5.0,NEAR_AMENITY
44837259,node/11753277724,bus_stop,1,true,1.22,1.956,4.0,true,2.0,NEAR_AMENITY
44704691,way/507538758,hospital,1,true,0.966,1.343,2.9,,,NEAR_AMENITY
44704691,way/1018763406,school,1,true,0.549,0.622,1.5,true,2.0,NEAR_AMENITY
44704691,way/507538772,college_university,1,true,0.96,1.371,2.8,true,5.0,NEAR_AMENITY
44704691,node/11586280327,metro,1,true,2.368,3.416,5.0,false,3.0,NEAR_AMENITY
44704691,node/9593358298,mall,1,true,1.659,2.442,4.1,true,5.0,NEAR_AMENITY
44704691,way/507538764,market,1,true,0.955,1.164,2.0,true,2.0,NEAR_AMENITY
44704691,node/4125804797,supermarket,1,true,1.485,2.078,3.3,false,2.0,NEAR_AMENITY
44704691,way/809399808,park,1,true,1.388,1.893,3.4,true,5.0,NEAR_AMENITY
44704691,node/12216140086,bus_stop,1,true,1.236,2.073,3.2,false,2.0,NEAR_AMENITY
45183074,way/373721573,hospital,1,true,3.029,2.934,6.4,,,NEAR_AMENITY
45183074,way/593694877,school,1,true,1.756,1.595,4.5,true,2.0,NEAR_AMENITY
45183074,way/1231083246,college_university,1,true,2.149,2.345,5.6,true,5.0,NEAR_AMENITY
45183074,way/1162981728,metro,1,true,7.33,8.343,12.3,false,3.0,NEAR_AMENITY
45183074,way/1152214346,mall,1,true,2.333,2.733,5.4,true,5.0,NEAR_AMENITY
45183074,way/1234026253,market,1,true,2.742,2.547,5.4,false,2.0,NEAR_AMENITY
45183074,node/6370262588,supermarket,1,true,3.029,3.173,6.9,false,2.0,NEAR_AMENITY
45183074,relation/17583697,park,1,true,2.369,3.354,6.6,true,5.0,NEAR_AMENITY
45183074,node/11754611881,bus_stop,1,true,2.302,1.934,4.6,true,2.0,NEAR_AMENITY
45228388,way/462903369,hospital,1,true,0.715,1.165,2.1,,,NEAR_AMENITY
45228388,way/522950043,school,1,true,0.241,0.25,0.6,true,2.0,NEAR_AMENITY
45228388,way/263444635,college_university,1,true,0.785,1.211,2.1,true,5.0,NEAR_AMENITY
45228388,way/1162981728,metro,1,true,3.967,4.642,5.2,false,3.0,NEAR_AMENITY
45228388,way/556234623,mall,1,true,1.409,1.951,3.8,true,5.0,NEAR_AMENITY
45228388,way/502252356,market,1,true,0.4,0.524,1.2,true,2.0,NEAR_AMENITY
45228388,way/263444626,supermarket,1,true,0.413,1.109,2.3,true,2.0,NEAR_AMENITY
45228388,way/495698510,park,1,true,0.206,0.328,1.1,true,5.0,NEAR_AMENITY
45228388,node/11861142590,bus_stop,1,true,0.07,0.069,0.2,true,2.0,NEAR_AMENITY
45025850,way/1010844322,hospital,1,true,1.262,3.119,3.7,,,NEAR_AMENITY
45025850,way/712570094,school,1,true,0.044,0.001,0.0,true,2.0,NEAR_AMENITY
45025850,way/1085962652,college_university,1,true,2.051,2.32,3.3,true,5.0,NEAR_AMENITY
45025850,way/1162981728,metro,1,true,9.687,11.12,12.0,false,3.0,NEAR_AMENITY
45025850,way/1152214346,mall,1,true,3.962,5.049,5.4,false,5.0,NEAR_AMENITY
45025850,way/1125792005,market,1,true,1.289,2.148,5.1,false,2.0,NEAR_AMENITY
45025850,node/4875563426,supermarket,1,true,0.633,0.652,0.9,true,2.0,NEAR_AMENITY
45025850,way/715000260,park,1,true,1.116,1.7,3.8,true,5.0,NEAR_AMENITY
45025850,node/6699586169,bus_stop,1,true,0.079,0.079,0.1,true,2.0,NEAR_AMENITY
44407311,way/1531305271,hospital,1,true,1.26,2.936,5.4,,,NEAR_AMENITY
44407311,way/1022840978,school,1,true,0.533,1.504,2.4,true,2.0,NEAR_AMENITY
44407311,way/325249009,college_university,1,true,0.339,0.52,1.5,true,5.0,NEAR_AMENITY
44407311,node/11586280299,metro,1,true,3.808,5.297,7.6,false,3.0,NEAR_AMENITY
44407311,node/9586916912,mall,1,true,1.226,1.887,3.3,true,5.0,NEAR_AMENITY
44407311,way/590218027,market,1,true,0.438,1.569,2.4,true,2.0,NEAR_AMENITY
44407311,way/589983868,supermarket,1,true,0.343,1.011,2.2,true,2.0,NEAR_AMENITY
44407311,way/1221493476,park,1,true,1.307,2.171,4.2,true,5.0,NEAR_AMENITY
44407311,node/11787220780,bus_stop,1,true,1.111,2.26,3.1,false,2.0,NEAR_AMENITY
45194032,way/1087651865,hospital,1,true,4.684,6.179,8.5,,,NEAR_AMENITY
45194032,way/327442181,school,1,true,0.501,0.843,1.9,true,2.0,NEAR_AMENITY
45194032,node/9593386637,college_university,1,true,0.845,1.031,1.6,true,5.0,NEAR_AMENITY
45194032,node/11586280298,metro,1,true,9.396,12.369,14.7,false,3.0,NEAR_AMENITY
45194032,node/4441523937,mall,1,true,4.781,5.18,6.0,false,5.0,NEAR_AMENITY
45194032,node/13336327010,market,1,true,0.66,0.686,1.2,true,2.0,NEAR_AMENITY
45194032,way/799178085,supermarket,1,true,2.654,2.859,4.9,false,2.0,NEAR_AMENITY
45194032,node/11217538773,park,1,true,1.744,3.381,5.3,true,5.0,NEAR_AMENITY
45194032,node/11753277724,bus_stop,1,true,0.648,0.715,1.1,true,2.0,NEAR_AMENITY
45211053,way/1087651865,hospital,1,true,2.399,3.163,5.2,,,NEAR_AMENITY
45211053,way/253446982,school,1,true,0.392,0.395,1.7,true,2.0,NEAR_AMENITY
45211053,way/1085962652,college_university,1,true,2.707,3.5,5.3,true,5.0,NEAR_AMENITY
45211053,node/11586280298,metro,1,true,9.358,11.999,14.9,false,3.0,NEAR_AMENITY
45211053,way/446047310,mall,1,true,3.654,4.394,6.0,true,5.0,NEAR_AMENITY
45211053,node/2296666121,market,1,true,1.456,2.108,3.1,false,2.0,NEAR_AMENITY
45211053,way/1308615181,supermarket,1,true,0.808,1.135,2.3,true,2.0,NEAR_AMENITY
45211053,way/815719908,park,1,true,1.02,1.452,3.1,true,5.0,NEAR_AMENITY
45211053,node/3180450073,bus_stop,1,true,0.426,0.472,1.1,true,2.0,NEAR_AMENITY
45194358,way/854573862,hospital,1,true,4.896,5.777,7.4,,,NEAR_AMENITY
45194358,node/2340079107,school,1,true,1.319,1.54,2.3,true,2.0,NEAR_AMENITY
45194358,node/9587618740,college_university,1,true,1.252,1.61,2.0,true,5.0,NEAR_AMENITY
45194358,node/11586280299,metro,1,true,6.519,9.142,11.9,false,3.0,NEAR_AMENITY
45194358,node/4441523937,mall,1,true,2.701,4.663,5.7,true,5.0,NEAR_AMENITY
45194358,node/2341630281,market,1,true,1.234,1.239,1.4,true,2.0,NEAR_AMENITY
45194358,way/799178085,supermarket,1,true,0.85,1.607,2.7,true,2.0,NEAR_AMENITY
45194358,way/493157646,park,1,true,2.601,3.461,4.8,true,5.0,NEAR_AMENITY
45194358,node/11773323817,bus_stop,1,true,1.987,2.612,2.7,false,2.0,NEAR_AMENITY
45078935,way/531191849,hospital,1,true,14.2,17.223,14.6,,,NEAR_AMENITY
45078935,way/1542826279,school,1,true,0.646,0.698,0.8,true,2.0,NEAR_AMENITY
45078935,way/1035921567,college_university,1,true,13.039,14.511,13.8,false,5.0,NEAR_AMENITY
45078935,way/1162981728,metro,1,true,31.044,34.366,29.4,false,3.0,NEAR_AMENITY
45078935,node/5382619022,mall,1,true,25.231,28.321,22.9,false,5.0,NEAR_AMENITY
45078935,way/305302554,market,1,true,1.383,1.796,1.9,true,2.0,NEAR_AMENITY
45078935,way/1541329054,supermarket,1,true,1.342,3.371,3.1,false,2.0,NEAR_AMENITY
45078935,way/1084373317,park,1,true,14.005,16.433,13.2,false,5.0,NEAR_AMENITY
45078935,node/9395696184,bus_stop,1,true,0.102,0.102,0.2,true,2.0,NEAR_AMENITY
43517747,node/4613806894,hospital,1,true,2.839,3.621,4.8,,,NEAR_AMENITY
43517747,way/712570087,school,1,true,1.019,1.56,3.2,true,2.0,NEAR_AMENITY
43517747,way/1085962652,college_university,1,true,1.767,1.916,3.5,true,5.0,NEAR_AMENITY
43517747,way/1162981728,metro,1,true,8.741,10.716,12.3,false,3.0,NEAR_AMENITY
43517747,way/1152214346,mall,1,true,3.093,4.645,5.7,true,5.0,NEAR_AMENITY
43517747,way/1125792005,market,1,true,0.957,1.509,2.9,true,2.0,NEAR_AMENITY
43517747,node/4875563426,supermarket,1,true,1.077,1.472,3.6,true,2.0,NEAR_AMENITY
43517747,way/815719908,park,1,true,1.724,1.97,3.0,true,5.0,NEAR_AMENITY
43517747,node/11758401328,bus_stop,1,true,2.552,3.688,4.8,false,2.0,NEAR_AMENITY
45172012,way/1525476348,hospital,1,true,1.372,2.273,3.3,,,NEAR_AMENITY
45172012,way/1087112789,school,1,true,0.158,0.222,0.5,true,2.0,NEAR_AMENITY
45172012,way/317064969,college_university,1,true,0.928,1.406,2.5,true,5.0,NEAR_AMENITY
45172012,way/1162981728,metro,1,true,3.376,4.11,5.6,false,3.0,NEAR_AMENITY
45172012,way/1226734708,mall,1,true,0.631,1.042,1.8,true,5.0,NEAR_AMENITY
45172012,way/1358149660,market,1,true,0.427,0.555,1.0,true,2.0,NEAR_AMENITY
45172012,node/8100983490,supermarket,1,true,0.256,0.254,0.4,true,2.0,NEAR_AMENITY
45172012,node/11056012164,park,1,true,0.567,0.811,1.3,true,5.0,NEAR_AMENITY
45172012,node/11799114422,bus_stop,1,true,1.589,1.663,1.9,true,2.0,NEAR_AMENITY
