street_id:ID(Street),name:string,ward_id:string,city_province:string,:LABEL
street|6d29b3ac8bcac5,Đường số 8,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|6d2f395af82171,Số 8,ward|ho-chi-minh|phuong-linh-xuan,Hồ Chí Minh,Street
street|6d39642eacc47f,Số 12,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|6d3b2cf14a4ad1,18B,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|6d406da9acb58c,Phạm Văn Nghị,ward|ho-chi-minh|phuong-tan-hung,Hồ Chí Minh,Street
street|6d61984d2a6524,Tân Sơn Nhì,ward|ho-chi-minh|phuong-tan-binh,Hồ Chí Minh,Street
street|6d647eaa330ae0,Nguyễn Văn Quỳ,ward|ho-chi-minh|phuong-phu-thuan,Hồ Chí Minh,Street
street|6df622eff35169,Phùng Văn Cung,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|6dfdced78f5f9f,Hoa Lan,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|6e0717f89b8e86,Võ Văn Kiệt,ward|ho-chi-minh|phuong-binh-phu,Hồ Chí Minh,Street
street|6e084b50af0247,Số 19A,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|6e7c613f0d3fa1,Ngô Quyền,ward|ho-chi-minh|phuong-an-ong,Hồ Chí Minh,Street
street|6f0d783a434d22,160,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|6f3340f9156861,Phan Văn Sửu,ward|ho-chi-minh|phuong-tan-binh,Hồ Chí Minh,Street
street|6f7b048c754c30,Hẻm 43D Hồ Văn Huê,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|6fb14f77d2c0d3,Nguyễn Trường Tộ,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|6fed50fe8033a7,Bờ Xe Lam,ward|ho-chi-minh|xa-tan-nhut,Hồ Chí Minh,Street
street|70ca3a79bb63ee,Xô Viết Nghệ Tĩnh,ward|ho-chi-minh|phuong-gia-inh,Hồ Chí Minh,Street
street|70ccba1f179fb0,An Phú Đông 25,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|710e435f7c9afd,Quốc Lộ 13,ward|ho-chi-minh|phuong-binh-thanh,Hồ Chí Minh,Street
street|711860578eef55,Lê Văn Quới,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|71b3837e6365b3,Bùi Hữu Nghĩa,ward|ho-chi-minh|phuong-an-ong,Hồ Chí Minh,Street
street|71c8778e868eb9,Số 10,ward|ho-chi-minh|phuong-tam-binh,Hồ Chí Minh,Street
street|726515f00ab6b7,Quang Trung,ward|ho-chi-minh|phuong-go-vap,Hồ Chí Minh,Street
street|728f2001a3ebfc,Phạm Văn Chiêu,ward|ho-chi-minh|phuong-thong-tay-hoi,Hồ Chí Minh,Street
street|729b523ecc3eeb,Hoàng Diệu,ward|ho-chi-minh|phuong-khanh-hoi,Hồ Chí Minh,Street
street|72c988a2842892,Tân Cảng,ward|ho-chi-minh|phuong-thanh-my-tay,Hồ Chí Minh,Street
street|72dfbd64e423ed,ĐT 743,ward|ho-chi-minh|phuong-thuan-giao,Hồ Chí Minh,Street
street|72f2b5953e933b,Trần Bạch Đằng,ward|ho-chi-minh|phuong-an-khanh,Hồ Chí Minh,Street
street|736da57c096c37,Nguyễn Hồng Đào,ward|ho-chi-minh|phuong-tan-binh,Hồ Chí Minh,Street
street|7383453a0cacbe,Trần Quang Khải,ward|ho-chi-minh|phuong-tan-inh,Hồ Chí Minh,Street
street|73fe3cb0b9e8d1,4,ward|ho-chi-minh|phuong-linh-xuan,Hồ Chí Minh,Street
street|740927cbee1fdf,Lưu Chí Hiếu,ward|ho-chi-minh|phuong-rach-dua,Hồ Chí Minh,Street
street|74579f5d173e40,Phạm Văn Bạch,ward|ho-chi-minh|phuong-tan-son,Hồ Chí Minh,Street
street|74a6b698256793,Hoàng Tăng Bí,ward|ho-chi-minh|phuong-trung-my-tay,Hồ Chí Minh,Street
street|74b0e064bc8ee6,Số 14,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|74b5ef97220171,Xô Viết Nghệ Tĩnh,ward|ho-chi-minh|phuong-thanh-my-tay,Hồ Chí Minh,Street
street|74e5eedd546211,Nguyễn Văn Nguyễn,ward|ho-chi-minh|phuong-tan-inh,Hồ Chí Minh,Street
street|75646597c099ee,Trường Sa,ward|ho-chi-minh|phuong-gia-inh,Hồ Chí Minh,Street
street|75b34b58346493,Cộng Hòa,ward|ho-chi-minh|phuong-tan-son-nhat,Hồ Chí Minh,Street
street|75f5d77e359c76,Số 9M,ward|ho-chi-minh|phuong-tan-thuan,Hồ Chí Minh,Street
street|75f789f81921d7,Bưng Ông Thoàn,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|762ff884135b95,Lê Văn Thọ,ward|ho-chi-minh|phuong-thong-tay-hoi,Hồ Chí Minh,Street
street|768b53b9fa553f,Phan Văn Hớn,ward|ho-chi-minh|xa-ba-iem,Hồ Chí Minh,Street
street|76a4ffbb5bf344,Trịnh Đình Trọng,ward|ho-chi-minh|phuong-tan-phu,Hồ Chí Minh,Street
street|76a9d356cdd3ec,Đoàn Văn Bơ,ward|ho-chi-minh|phuong-khanh-hoi,Hồ Chí Minh,Street
street|76db5c0217cff3,Nguyễn Duy Dương,ward|ho-chi-minh|phuong-vuon-lai,Hồ Chí Minh,Street
street|76e31f643c2b70,Nguyễn Thiện Thuật,ward|ho-chi-minh|phuong-binh-thanh,Hồ Chí Minh,Street
street|7708ee5b20b0e7,Thạnh Xuân 25,ward|ho-chi-minh|phuong-thoi-an,Hồ Chí Minh,Street
street|77899e30febe49,Số 5,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|77c5cdccaa8ae3,Thạnh Lộc 31,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|77ff53eb647c3d,12,ward|ho-chi-minh|phuong-long-phuoc,Hồ Chí Minh,Street
street|7847dd15d45202,Thiên Phước,ward|ho-chi-minh|phuong-tan-hoa,Hồ Chí Minh,Street
street|78765e8a6f834e,Liên Khu 5-6,ward|ho-chi-minh|phuong-binh-tan,Hồ Chí Minh,Street
street|78805f295fb957,Liên khu 8-9,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|78b2f0dae049fc,Phạm Viết Chánh,ward|ho-chi-minh|phuong-thanh-my-tay,Hồ Chí Minh,Street
street|793f79a32b8293,Nguyễn Ảnh Thủ,ward|ho-chi-minh|phuong-tan-thoi-hiep,Hồ Chí Minh,Street
street|798c173b2e6994,Lý Thường Kiệt,ward|ho-chi-minh|phuong-tan-hoa,Hồ Chí Minh,Street
street|79aff9d5fe8a85,Thạnh Lộc 27,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|79b491f22d6c41,Nguyễn Thị Xinh,ward|ho-chi-minh|phuong-thoi-an,Hồ Chí Minh,Street
street|7a3cbc8af4beb2,Lương Thế Vinh,ward|ho-chi-minh|phuong-phu-thanh,Hồ Chí Minh,Street
street|7ae7323e2ca607,Số 1,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|7b3bd5a1f97620,Võ Thị Liễu,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|7b8a5a0bd396d0,Lê Trọng Tấn,ward|ho-chi-minh|phuong-tan-son-nhi,Hồ Chí Minh,Street
street|7bfca4218522fb,Đường số 83,ward|ho-chi-minh|phuong-cat-lai,Hồ Chí Minh,Street
street|7c14acbf62b13c,Số 11N,ward|ho-chi-minh|phuong-tan-thuan,Hồ Chí Minh,Street
street|7c1bc4d3ca09c7,Phan Văn Khải,ward|ho-chi-minh|xa-tan-an-hoi,Hồ Chí Minh,Street
street|7c2ccb95a701dc,Số 4,ward|ho-chi-minh|phuong-phu-thuan,Hồ Chí Minh,Street
street|7c57ec6f01f434,Đường Trịnh Quang Nghị,ward|ho-chi-minh|phuong-binh-ong,Hồ Chí Minh,Street
street|7c800fa3053748,Trần Phú,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|7c9a378052468f,Trần Bình Trọng,ward|ho-chi-minh|phuong-cho-quan,Hồ Chí Minh,Street
street|7cfb869b2015f8,Trần Kế Xương,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|7d94a19341dc66,3/2,ward|ho-chi-minh|phuong-dien-hong,Hồ Chí Minh,Street
street|7db047b8596246,Đường Số 5,ward|ho-chi-minh|xa-binh-hung,Hồ Chí Minh,Street
street|7dcfd754f31855,26,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|7ddedadb473fe8,Cô Giang,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|7e0293e943289d,Âu Cơ,ward|ho-chi-minh|phuong-phu-tho-hoa,Hồ Chí Minh,Street
street|7e8bbffaa49fb0,Quốc Lộ 13,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|7edf481958a1fb,Ao Đôi,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|7fb7b99645cf13,Trương Đăng Quế,ward|ho-chi-minh|phuong-hanh-thong,Hồ Chí Minh,Street
street|8093432e785d65,Phan Xích Long,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|80a14004f10462,Song Hành,ward|ho-chi-minh|phuong-binh-phu,Hồ Chí Minh,Street
street|80f2847e03144c,Đường Cầu Vồng 5,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|81214a0f179a73,Nguyễn Huy Tưởng,ward|ho-chi-minh|phuong-gia-inh,Hồ Chí Minh,Street
street|8122e57ec19b2b,5,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|81649f3d0e7785,Hoa Sữa,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|81928fcfc41fdf,Số 6,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|819aa641be6eb4,Thủy Lợi,ward|ho-chi-minh|phuong-phuoc-long,Hồ Chí Minh,Street
street|81a49ce913fee0,Tôn Thất Tùng,ward|ho-chi-minh|phuong-ben-thanh,Hồ Chí Minh,Street
street|81f46e6aea6309,Số 25A,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|82034311010299,Huỳnh Văn Bánh,ward|ho-chi-minh|phuong-phu-nhuan,Hồ Chí Minh,Street
street|822255a85d3130,N3,ward|ho-chi-minh|xa-tru-van-tho,Hồ Chí Minh,Street
street|82793a70e8a070,An Dương Vương,ward|ho-chi-minh|phuong-binh-phu,Hồ Chí Minh,Street
street|829381fb801a3b,Phan Xích Long,ward|ho-chi-minh|phuong-gia-inh,Hồ Chí Minh,Street
street|82a20582762d62,Thanh Tịnh,ward|ho-chi-minh|phuong-tam-thang,Hồ Chí Minh,Street
street|82ceb0df1cc101,Sử Hy Nhan,ward|ho-chi-minh|phuong-cat-lai,Hồ Chí Minh,Street
street|82e969b9fc0842,Bình Lợi,ward|ho-chi-minh|phuong-binh-loi-trung,Hồ Chí Minh,Street
street|8313ecb8d7dc2b,Lê Hồng Phong,ward|ho-chi-minh|phuong-di-an,Hồ Chí Minh,Street
street|8315ee0a25c3a8,Lạc Long Quân,ward|ho-chi-minh|phuong-binh-thoi,Hồ Chí Minh,Street
street|833ad0bb3a5d87,Nguyễn Sơn,ward|ho-chi-minh|phuong-phu-tho-hoa,Hồ Chí Minh,Street
street|835537f7d0571b,Quốc lộ 13,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|839f13624b5353,Số 41,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|83e97be122d518,8,ward|ho-chi-minh|phuong-thong-tay-hoi,Hồ Chí Minh,Street
street|83f05b17719dc7,Số 60 - TML,ward|ho-chi-minh|phuong-cat-lai,Hồ Chí Minh,Street
street|84134917dfb31a,Số 34,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|846d539cec4638,Phạm Hữu Lầu,ward|ho-chi-minh|phuong-phu-thuan,Hồ Chí Minh,Street
street|847f92d8a74ee2,Nguyễn Văn Quỳ,ward|ho-chi-minh|phuong-tan-thuan,Hồ Chí Minh,Street
street|85fe61fd0cf903,Bạch Vân,ward|ho-chi-minh|phuong-an-ong,Hồ Chí Minh,Street
street|862244bf71ef01,Vĩnh Lộc,ward|ho-chi-minh|xa-vinh-loc,Hồ Chí Minh,Street
street|865c52ff53b36e,Chiến Lược,ward|ho-chi-minh|phuong-binh-tan,Hồ Chí Minh,Street
street|86754cd3b45c0a,Thành Thái,ward|ho-chi-minh|phuong-dien-hong,Hồ Chí Minh,Street
street|8692fcaa590631,12,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|86a42d6b78e761,Dương Tử Giang,ward|ho-chi-minh|phuong-cho-lon,Hồ Chí Minh,Street
street|86e4298b6a18bc,Tây Hòa,ward|ho-chi-minh|phuong-phuoc-long,Hồ Chí Minh,Street
street|872a735822dc69,9,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|87814b12db1b9a,Nguyễn Văn Siêu,ward|ho-chi-minh|phuong-di-an,Hồ Chí Minh,Street
street|879743601c81d7,Phan Đình Phùng,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|87a3902b5cf8b9,Thống Nhất,ward|ho-chi-minh|phuong-an-hoi-ong,Hồ Chí Minh,Street
street|87d5a1b6f759ae,Nguyễn Văn Quá,ward|ho-chi-minh|phuong-ong-hung-thuan,Hồ Chí Minh,Street
street|87d76fd4cd856d,Phan Văn Trị,ward|ho-chi-minh|phuong-hanh-thong,Hồ Chí Minh,Street
street|87e4c8485bda3c,Đoàn Thị Điểm,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|87f2f498a7fe4e,Phú Thuận,ward|ho-chi-minh|phuong-phu-thuan,Hồ Chí Minh,Street
street|88912dc9e79a89,Võ Văn Kiệt,ward|ho-chi-minh|phuong-cau-ong-lanh,Hồ Chí Minh,Street
street|88a8a431d27919,Ung Văn Khiêm,ward|ho-chi-minh|phuong-thanh-my-tay,Hồ Chí Minh,Street
street|89446a9b1b45dc,138,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|8956187ba72587,Số 21,ward|ho-chi-minh|phuong-thong-tay-hoi,Hồ Chí Minh,Street
street|895cae0ea44dff,34B,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|897d8f8ae8ccb5,Nguyễn Kiệm,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|89b37976093f31,9A,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|89cf155e6f9914,Nguyễn Văn Tăng,ward|ho-chi-minh|phuong-long-binh,Hồ Chí Minh,Street
street|8a98e3e29879fd,Lũy Bán Bích,ward|ho-chi-minh|phuong-phu-thanh,Hồ Chí Minh,Street
street|8b178d8c34c33d,Số 3,ward|ho-chi-minh|phuong-binh-ong,Hồ Chí Minh,Street
street|8b1f3144435c27,Thạnh Lộc 19,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|8b29c593a63596,Phạm Phú Thứ,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|8b71594e4ef636,Số 5A,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|8b71a433c2bc09,Nguyễn Công Trứ,ward|ho-chi-minh|phuong-ben-thanh,Hồ Chí Minh,Street
street|8bbe56b2fd23dc,Phan Anh,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|8c1012fa31da1f,Nguyễn Cửu Vân,ward|ho-chi-minh|phuong-gia-inh,Hồ Chí Minh,Street
street|8c6c625bb7e513,Nguyễn Cảnh Chân,ward|ho-chi-minh|phuong-cau-ong-lanh,Hồ Chí Minh,Street
street|8c932d3439db9d,Cao Lỗ,ward|ho-chi-minh|phuong-chanh-hung,Hồ Chí Minh,Street
street|8cbcb7d265ecb4,Số 11,ward|ho-chi-minh|phuong-thong-tay-hoi,Hồ Chí Minh,Street
street|8ccb198184d8ad,Hương lộ 80,ward|ho-chi-minh|phuong-binh-tan,Hồ Chí Minh,Street
street|8cccf56abc818c,Huỳnh Văn Nghệ,ward|ho-chi-minh|phuong-tan-son,Hồ Chí Minh,Street
street|8d209c27a1a942,Tam Đa,ward|ho-chi-minh|phuong-long-phuoc,Hồ Chí Minh,Street
street|8d693997569e84,Hẻm 171 Trần Huy Liệu,ward|ho-chi-minh|phuong-phu-nhuan,Hồ Chí Minh,Street
street|8e77a3db9ffb17,Cư Xá Lữ Gia,ward|ho-chi-minh|phuong-phu-tho,Hồ Chí Minh,Street
street|8ecfb9d02e5ff8,Lý Thái Tổ,ward|ho-chi-minh|phuong-ban-co,Hồ Chí Minh,Street
street|8ef28bd779b785,Tây Thạnh,ward|ho-chi-minh|phuong-tay-thanh,Hồ Chí Minh,Street
street|8f4317e66e7a61,Số 1,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|8f47efdc5f349f,Nguyễn Hiền,ward|ho-chi-minh|phuong-ban-co,Hồ Chí Minh,Street
street|8fd628e48c8d22,Nguyễn Thanh Sơn,ward|ho-chi-minh|phuong-cat-lai,Hồ Chí Minh,Street
street|900b9b7c6fd69d,Bến Bình Đông,ward|ho-chi-minh|phuong-phu-inh,Hồ Chí Minh,Street
street|906bfdedd90fb9,Phó Đức Chính,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|9082ab78273c55,Hoàng Sa,ward|ho-chi-minh|phuong-tan-inh,Hồ Chí Minh,Street
street|908b7b8744df37,Phan Văn Trị,ward|ho-chi-minh|phuong-binh-loi-trung,Hồ Chí Minh,Street
street|90ca215192c672,Nguyễn Văn Linh,ward|ho-chi-minh|phuong-binh-ong,Hồ Chí Minh,Street
street|90d4b056cfb8be,Quốc lộ 1A,ward|ho-chi-minh|phuong-ong-hung-thuan,Hồ Chí Minh,Street
street|90d539b8fe0016,Số 61,ward|ho-chi-minh|phuong-an-khanh,Hồ Chí Minh,Street
street|90e131f8db3279,Nguyễn Phúc Chu,ward|ho-chi-minh|phuong-tan-son,Hồ Chí Minh,Street
street|915e31504201e8,Nguyễn Thị Minh Khai,ward|ho-chi-minh|phuong-sai-gon,Hồ Chí Minh,Street
street|91db4571ff7df0,Nguyễn Trọng Tuyển,ward|ho-chi-minh|phuong-tan-son-hoa,Hồ Chí Minh,Street
street|921e46076b766b,Số 24,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|922687336883cf,Số 160,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|925b879a765bcd,Phạm Văn Chiêu,ward|ho-chi-minh|phuong-an-hoi-tay,Hồ Chí Minh,Street
street|926deef15de720,40,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|9293b3ccb693cb,Nguyễn Thượng Hiền,ward|ho-chi-minh|phuong-ban-co,Hồ Chí Minh,Street
street|92ae342a311759,35,ward|ho-chi-minh|phuong-cat-lai,Hồ Chí Minh,Street
street|92de2566bcb152,Đào Tông Nguyên,ward|ho-chi-minh|xa-nha-be,Hồ Chí Minh,Street
street|92fb68f2b43078,Trần Thái Tông,ward|ho-chi-minh|phuong-tan-son,Hồ Chí Minh,Street
street|9315bc98be2249,Số 51,ward|ho-chi-minh|phuong-tan-hung,Hồ Chí Minh,Street
street|9316fccc718cb0,Phạm Văn Đồng,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|932b91a802e562,Tân Chánh Hiệp 36,ward|ho-chi-minh|phuong-trung-my-tay,Hồ Chí Minh,Street
street|93a2dd86b961aa,N1,ward|ho-chi-minh|xa-tru-van-tho,Hồ Chí Minh,Street
street|93a9e7fe883539,Số 10,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|940f50d7e1703f,Nguyễn Cửu Chí,ward|ho-chi-minh|xa-tan-nhut,Hồ Chí Minh,Street
street|9482ac50ca0b39,Ngô Chí Quốc,ward|ho-chi-minh|phuong-tam-binh,Hồ Chí Minh,Street
street|94aa686a1f2bf1,Nguyễn Thị Thập,ward|ho-chi-minh|phuong-phu-thuan,Hồ Chí Minh,Street
street|94b8e0a41dcbb5,Phú Định,ward|ho-chi-minh|phuong-phu-inh,Hồ Chí Minh,Street
street|94cbd7b2a2b662,Nguyễn Bặc,ward|ho-chi-minh|phuong-tan-son-hoa,Hồ Chí Minh,Street
street|94f67e99071a04,44,ward|ho-chi-minh|phuong-tan-hung,Hồ Chí Minh,Street
street|95111019ff79c1,Trần Thanh Mại,ward|ho-chi-minh|phuong-tan-tao,Hồ Chí Minh,Street
street|9545f44010a89f,Nguyễn Văn Đậu,ward|ho-chi-minh|phuong-binh-loi-trung,Hồ Chí Minh,Street
street|955f69ffbff265,Nguyễn Thái Bình,ward|ho-chi-minh|phuong-sai-gon,Hồ Chí Minh,Street
street|959dd94a37b31a,Trần Thị Trọng,ward|ho-chi-minh|phuong-tan-son,Hồ Chí Minh,Street
street|95db879665a25d,Nguyễn Bỉnh Khiêm,ward|ho-chi-minh|phuong-tan-inh,Hồ Chí Minh,Street
street|966d3dd44b87dc,Bình Đông,ward|ho-chi-minh|phuong-phu-inh,Hồ Chí Minh,Street
street|96c66273914795,Cao Bá Nhạ,ward|ho-chi-minh|phuong-cau-ong-lanh,Hồ Chí Minh,Street
street|96e08d43a0038e,Số 6,ward|ho-chi-minh|phuong-linh-xuan,Hồ Chí Minh,Street
street|96eb8b49a62669,Nguyễn Biểu,ward|ho-chi-minh|phuong-cho-quan,Hồ Chí Minh,Street
street|96edaeba327f89,Mai Hắc Đế,ward|ho-chi-minh|phuong-phu-inh,Hồ Chí Minh,Street
street|9735c23697ecac,16,ward|ho-chi-minh|phuong-chanh-hung,Hồ Chí Minh,Street
street|9860a41052e85c,Bình Giã,ward|ho-chi-minh|phuong-tam-thang,Hồ Chí Minh,Street
street|98a7484bd5b3c5,Nguyễn Cơ Thạch,ward|ho-chi-minh|phuong-an-khanh,Hồ Chí Minh,Street
street|98db774afb5425,Trung Mỹ Tây 19,ward|ho-chi-minh|phuong-trung-my-tay,Hồ Chí Minh,Street
street|98e6909bcdd05a,Nguyễn Ảnh Thủ,ward|ho-chi-minh|phuong-trung-my-tay,Hồ Chí Minh,Street
street|997df04982021b,Nguyễn Thị Nhuần,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|9a06d3a5b705c1,Kinh Dương Vương,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|9a320101084181,Số 1,ward|ho-chi-minh|phuong-an-hoi-ong,Hồ Chí Minh,Street
street|9a37d0981565a6,Lạc Long Quân,ward|ho-chi-minh|phuong-tan-hoa,Hồ Chí Minh,Street
street|9ab0ea9c8950a1,Vườn Lài,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|9b0bb0a9b8b116,Nguyễn Văn Tạo,ward|ho-chi-minh|xa-hiep-phuoc,Hồ Chí Minh,Street
street|9b3742d3321c5c,Nguyễn Thiện Thuật,ward|ho-chi-minh|phuong-rach-dua,Hồ Chí Minh,Street
street|9b4dd745ca57ae,Đặng Nhữ Lâm,ward|ho-chi-minh|xa-nha-be,Hồ Chí Minh,Street
street|9bac795d90eecf,Số 2,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|9be6e6b8f99e34,Lê Thánh Tôn,ward|ho-chi-minh|phuong-sai-gon,Hồ Chí Minh,Street
street|9c34c3a8c1ba5d,D2,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|9c80cc1ef9866d,Số 4,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|9ce167a1b39a6c,Số 28,ward|ho-chi-minh|phuong-an-nhon,Hồ Chí Minh,Street
street|9d17becfbe7908,Đồng Nai,ward|ho-chi-minh|phuong-hoa-hung,Hồ Chí Minh,Street
street|9db2c942c3d972,Núi Thành,ward|ho-chi-minh|phuong-tan-binh,Hồ Chí Minh,Street
street|9dda15ea57ebb1,Nguyễn Duy Trinh,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|9df7c9041f6a53,Tôn Thất Thuyết,ward|ho-chi-minh|phuong-khanh-hoi,Hồ Chí Minh,Street
street|9e113275210d4f,Quốc lộ 1A,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|9e194544aa29b5,Láng Le Bàu Cò,ward|ho-chi-minh|xa-binh-loi,Hồ Chí Minh,Street
street|9e395773f201e8,Đặng Thùy Trâm,ward|ho-chi-minh|phuong-binh-loi-trung,Hồ Chí Minh,Street
street|9e41324b63eca7,Trần Phú,ward|ho-chi-minh|phuong-cho-quan,Hồ Chí Minh,Street
street|9e7b441a22606f,Nam Kỳ Khởi Nghĩa,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|9e95c572471099,Tô Hiến Thành,ward|ho-chi-minh|phuong-hoa-hung,Hồ Chí Minh,Street
street|9ec7db9e9b7542,Hùng Vương,ward|ho-chi-minh|phuong-cho-quan,Hồ Chí Minh,Street
street|9f4e45f7c0f582,Số 4 Cư xá Đô Thành,ward|ho-chi-minh|phuong-ban-co,Hồ Chí Minh,Street
street|9f51bb5b3523fe,Bà Huyện Thanh Quan,ward|ho-chi-minh|phuong-xuan-hoa,Hồ Chí Minh,Street
street|9f805c98b0f0a3,Lý Nam Đế,ward|ho-chi-minh|phuong-minh-phung,Hồ Chí Minh,Street
street|a162254a8ec389,Võ Văn Hát,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|a1d7a4e62cfbfb,Thạnh Lộc 57,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|a1ec8da2ba8b6d,Nguyễn Thượng Hiền,ward|ho-chi-minh|phuong-binh-loi-trung,Hồ Chí Minh,Street
street|a23d4cee71e757,Nguyễn Đình Chiểu,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|a23dc0a830a9dd,Nghiệp Vụ Đường Sắt,ward|ho-chi-minh|phuong-di-an,Hồ Chí Minh,Street
street|a24a0e68b8d3e8,Nguyễn Văn Thương,ward|ho-chi-minh|phuong-thanh-my-tay,Hồ Chí Minh,Street
street|a2c787337ba1c1,Lê Trọng Tấn,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|a34726189bfd92,Hoàng Sa,ward|ho-chi-minh|phuong-nhieu-loc,Hồ Chí Minh,Street
street|a3482c2e64ffc2,827,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|a3584376cc0a8b,Phan Anh,ward|ho-chi-minh|phuong-phu-thanh,Hồ Chí Minh,Street
street|a3af5fad94a545,Số 1,ward|ho-chi-minh|phuong-di-an,Hồ Chí Minh,Street
street|a3af6d27574c77,Hồng Lạc,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|a3c4707a777840,Nguyễn Gia Trí,ward|ho-chi-minh|phuong-thanh-my-tay,Hồ Chí Minh,Street
street|a413d01b0037bd,Số 3,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
