dst,dwell_time,rel,score,source,src,timestamp
Amenity:near_market,,HAS_AMENITY,,,Listing:45078935,
Amenity:city_view,,HAS_AMENITY,,,Listing:45078935,
Location:Quận Thủ Đức,,LOCATED_IN,,,Listing:43517747,
Amenity:balcony,,HAS_AMENITY,,,Listing:43517747,
Amenity:gym,,HAS_AMENITY,,,Listing:43517747,
Amenity:bbq,,HAS_AMENITY,,,Listing:43517747,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:43517747,
Amenity:sports_court,,HAS_AMENITY,,,Listing:43517747,
Amenity:reception,,HAS_AMENITY,,,Listing:43517747,
Amenity:near_park,,HAS_AMENITY,,,Listing:43517747,
Amenity:river_view,,HAS_AMENITY,,,Listing:43517747,
Location:Phường Dĩ An,,LOCATED_IN,,,Listing:45172012,
Amenity:pool,,HAS_AMENITY,,,Listing:45172012,
Amenity:elevator,,HAS_AMENITY,,,Listing:45172012,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45172012,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45172012,
Amenity:near_market,,HAS_AMENITY,,,Listing:45172012,
Location:Quận 7,,LOCATED_IN,,,Listing:44671246,
Amenity:garage,,HAS_AMENITY,,,Listing:44671246,
Amenity:gym,,HAS_AMENITY,,,Listing:44671246,
Amenity:park,,HAS_AMENITY,,,Listing:44671246,
Amenity:near_metro,,HAS_AMENITY,,,Listing:44671246,
Amenity:near_bus,,HAS_AMENITY,,,Listing:44671246,
Amenity:near_school,,HAS_AMENITY,,,Listing:44671246,
Amenity:near_park,,HAS_AMENITY,,,Listing:44671246,
Amenity:park_view,,HAS_AMENITY,,,Listing:44671246,
Location:Phường Hiệp Bình,,LOCATED_IN,,,Listing:45224019,
Amenity:garage,,HAS_AMENITY,,,Listing:45224019,
Amenity:terrace,,HAS_AMENITY,,,Listing:45224019,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45224019,
Amenity:reception,,HAS_AMENITY,,,Listing:45224019,
Amenity:parking,,HAS_AMENITY,,,Listing:45224019,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45224019,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45224019,
Amenity:river_view,,HAS_AMENITY,,,Listing:45224019,
Location:Quận 1,,LOCATED_IN,,,Listing:44970036,
Amenity:bbq,,HAS_AMENITY,,,Listing:44970036,
Amenity:river_view,,HAS_AMENITY,,,Listing:44970036,
Location:Quận Gò Vấp,,LOCATED_IN,,,Listing:45227552,
Amenity:balcony,,HAS_AMENITY,,,Listing:45227552,
Amenity:terrace,,HAS_AMENITY,,,Listing:45227552,
Amenity:pool,,HAS_AMENITY,,,Listing:45227552,
Amenity:park,,HAS_AMENITY,,,Listing:45227552,
Amenity:bbq,,HAS_AMENITY,,,Listing:45227552,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45227552,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45227552,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45227552,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45227552,
Amenity:near_school,,HAS_AMENITY,,,Listing:45227552,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45227552,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45227552,
Amenity:near_park,,HAS_AMENITY,,,Listing:45227552,
Amenity:river_view,,HAS_AMENITY,,,Listing:45227552,
Amenity:park_view,,HAS_AMENITY,,,Listing:45227552,
Location:Phường An Phú,,LOCATED_IN,,,Listing:45226611,
Amenity:garage,,HAS_AMENITY,,,Listing:45226611,
Amenity:terrace,,HAS_AMENITY,,,Listing:45226611,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45226611,
Amenity:parking,,HAS_AMENITY,,,Listing:45226611,
Location:Phường Long Bình,,LOCATED_IN,,,Listing:45158883,
Amenity:balcony,,HAS_AMENITY,,,Listing:45158883,
Amenity:garage,,HAS_AMENITY,,,Listing:45158883,
Amenity:terrace,,HAS_AMENITY,,,Listing:45158883,
Amenity:park,,HAS_AMENITY,,,Listing:45158883,
Location:Quận Tân Bình,,LOCATED_IN,,,Listing:45226878,
Amenity:garage,,HAS_AMENITY,,,Listing:45226878,
Amenity:terrace,,HAS_AMENITY,,,Listing:45226878,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45226878,
Amenity:near_market,,HAS_AMENITY,,,Listing:45226878,
Location:Quận 7,,LOCATED_IN,,,Listing:42777274,
Amenity:balcony,,HAS_AMENITY,,,Listing:42777274,
Amenity:garage,,HAS_AMENITY,,,Listing:42777274,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:42777274,
Amenity:sports_court,,HAS_AMENITY,,,Listing:42777274,
Amenity:security_24h,,HAS_AMENITY,,,Listing:42777274,
Amenity:near_highway,,HAS_AMENITY,,,Listing:42777274,
Amenity:near_school,,HAS_AMENITY,,,Listing:42777274,
Amenity:near_mall,,HAS_AMENITY,,,Listing:42777274,
Amenity:near_market,,HAS_AMENITY,,,Listing:42777274,
Amenity:park_view,,HAS_AMENITY,,,Listing:42777274,
Location:Quận 9,,LOCATED_IN,,,Listing:44670333,
Amenity:balcony,,HAS_AMENITY,,,Listing:44670333,
Amenity:garden,,HAS_AMENITY,,,Listing:44670333,
Amenity:garage,,HAS_AMENITY,,,Listing:44670333,
Amenity:park,,HAS_AMENITY,,,Listing:44670333,
Amenity:bbq,,HAS_AMENITY,,,Listing:44670333,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:44670333,
Amenity:reception,,HAS_AMENITY,,,Listing:44670333,
Amenity:elevator,,HAS_AMENITY,,,Listing:44670333,
Amenity:parking,,HAS_AMENITY,,,Listing:44670333,
Amenity:near_metro,,HAS_AMENITY,,,Listing:44670333,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:44670333,
Amenity:near_mall,,HAS_AMENITY,,,Listing:44670333,
Amenity:river_view,,HAS_AMENITY,,,Listing:44670333,
Amenity:park_view,,HAS_AMENITY,,,Listing:44670333,
Location:Quận 2,,LOCATED_IN,,,Listing:45223231,
Amenity:pool,,HAS_AMENITY,,,Listing:45223231,
Amenity:gym,,HAS_AMENITY,,,Listing:45223231,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45223231,
Amenity:elevator,,HAS_AMENITY,,,Listing:45223231,
Location:Quận Thủ Đức,,LOCATED_IN,,,Listing:45018689,
Amenity:garage,,HAS_AMENITY,,,Listing:45018689,
Amenity:pool,,HAS_AMENITY,,,Listing:45018689,
Amenity:bbq,,HAS_AMENITY,,,Listing:45018689,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45018689,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45018689,
Amenity:reception,,HAS_AMENITY,,,Listing:45018689,
Amenity:elevator,,HAS_AMENITY,,,Listing:45018689,
Amenity:parking,,HAS_AMENITY,,,Listing:45018689,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45018689,
Amenity:near_school,,HAS_AMENITY,,,Listing:45018689,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45018689,
Amenity:river_view,,HAS_AMENITY,,,Listing:45018689,
Location:Quận 2,,LOCATED_IN,,,Listing:45013698,
Amenity:balcony,,HAS_AMENITY,,,Listing:45013698,
Amenity:garden,,HAS_AMENITY,,,Listing:45013698,
Amenity:garage,,HAS_AMENITY,,,Listing:45013698,
Amenity:pool,,HAS_AMENITY,,,Listing:45013698,
Amenity:gym,,HAS_AMENITY,,,Listing:45013698,
Amenity:park,,HAS_AMENITY,,,Listing:45013698,
Amenity:bbq,,HAS_AMENITY,,,Listing:45013698,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45013698,
Amenity:reception,,HAS_AMENITY,,,Listing:45013698,
Amenity:parking,,HAS_AMENITY,,,Listing:45013698,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45013698,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45013698,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45013698,
Amenity:near_school,,HAS_AMENITY,,,Listing:45013698,
Amenity:near_park,,HAS_AMENITY,,,Listing:45013698,
Amenity:river_view,,HAS_AMENITY,,,Listing:45013698,
Amenity:park_view,,HAS_AMENITY,,,Listing:45013698,
Amenity:city_view,,HAS_AMENITY,,,Listing:45013698,
Location:Quận 7,,LOCATED_IN,,,Listing:45177905,
Amenity:terrace,,HAS_AMENITY,,,Listing:45177905,
Amenity:park,,HAS_AMENITY,,,Listing:45177905,
Amenity:bbq,,HAS_AMENITY,,,Listing:45177905,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45177905,
Amenity:elevator,,HAS_AMENITY,,,Listing:45177905,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45177905,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45177905,
Amenity:near_school,,HAS_AMENITY,,,Listing:45177905,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45177905,
Amenity:near_market,,HAS_AMENITY,,,Listing:45177905,
Location:Quận 9,,LOCATED_IN,,,Listing:45226387,
Amenity:garage,,HAS_AMENITY,,,Listing:45226387,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45226387,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45226387,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45226387,
Amenity:near_market,,HAS_AMENITY,,,Listing:45226387,
Location:Quận 9,,LOCATED_IN,,,Listing:44827360,
Amenity:terrace,,HAS_AMENITY,,,Listing:44827360,
Amenity:gym,,HAS_AMENITY,,,Listing:44827360,
Amenity:security_24h,,HAS_AMENITY,,,Listing:44827360,
Amenity:near_highway,,HAS_AMENITY,,,Listing:44827360,
Amenity:park_view,,HAS_AMENITY,,,Listing:44827360,
Location:Quận Tân Bình,,LOCATED_IN,,,Listing:42928021,
Amenity:park,,HAS_AMENITY,,,Listing:42928021,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:42928021,
Amenity:security_24h,,HAS_AMENITY,,,Listing:42928021,
Amenity:near_park,,HAS_AMENITY,,,Listing:42928021,
Location:Phường Long Bình,,LOCATED_IN,,,Listing:44977392,
Amenity:gym,,HAS_AMENITY,,,Listing:44977392,
Amenity:bbq,,HAS_AMENITY,,,Listing:44977392,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:44977392,
Amenity:reception,,HAS_AMENITY,,,Listing:44977392,
Amenity:parking,,HAS_AMENITY,,,Listing:44977392,
Amenity:near_bus,,HAS_AMENITY,,,Listing:44977392,
Amenity:near_school,,HAS_AMENITY,,,Listing:44977392,
Amenity:river_view,,HAS_AMENITY,,,Listing:44977392,
Amenity:park_view,,HAS_AMENITY,,,Listing:44977392,
Amenity:city_view,,HAS_AMENITY,,,Listing:44977392,
Location:Quận Bình Thạnh,,LOCATED_IN,,,Listing:45216200,
Amenity:gym,,HAS_AMENITY,,,Listing:45216200,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45216200,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45216200,
Amenity:reception,,HAS_AMENITY,,,Listing:45216200,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45216200,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45216200,
Amenity:near_school,,HAS_AMENITY,,,Listing:45216200,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45216200,
Amenity:park_view,,HAS_AMENITY,,,Listing:45216200,
Location:Quận 1,,LOCATED_IN,,,Listing:45224513,
Amenity:garage,,HAS_AMENITY,,,Listing:45224513,
Amenity:gym,,HAS_AMENITY,,,Listing:45224513,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45224513,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45224513,
Location:Phường Long Bình,,LOCATED_IN,,,Listing:45220203,
Amenity:balcony,,HAS_AMENITY,,,Listing:45220203,
Amenity:terrace,,HAS_AMENITY,,,Listing:45220203,
Amenity:pool,,HAS_AMENITY,,,Listing:45220203,
Amenity:park,,HAS_AMENITY,,,Listing:45220203,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45220203,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45220203,
Amenity:reception,,HAS_AMENITY,,,Listing:45220203,
Amenity:elevator,,HAS_AMENITY,,,Listing:45220203,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45220203,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45220203,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45220203,
Amenity:near_market,,HAS_AMENITY,,,Listing:45220203,
Amenity:river_view,,HAS_AMENITY,,,Listing:45220203,
Amenity:park_view,,HAS_AMENITY,,,Listing:45220203,
Location:Quận 9,,LOCATED_IN,,,Listing:44869947,
Amenity:garden,,HAS_AMENITY,,,Listing:44869947,
Amenity:garage,,HAS_AMENITY,,,Listing:44869947,
Amenity:terrace,,HAS_AMENITY,,,Listing:44869947,
Amenity:park,,HAS_AMENITY,,,Listing:44869947,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:44869947,
Amenity:sports_court,,HAS_AMENITY,,,Listing:44869947,
Amenity:security_24h,,HAS_AMENITY,,,Listing:44869947,
Amenity:elevator,,HAS_AMENITY,,,Listing:44869947,
Amenity:parking,,HAS_AMENITY,,,Listing:44869947,
Amenity:near_bus,,HAS_AMENITY,,,Listing:44869947,
Amenity:near_highway,,HAS_AMENITY,,,Listing:44869947,
Amenity:near_school,,HAS_AMENITY,,,Listing:44869947,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:44869947,
Amenity:river_view,,HAS_AMENITY,,,Listing:44869947,
Amenity:park_view,,HAS_AMENITY,,,Listing:44869947,
Amenity:city_view,,HAS_AMENITY,,,Listing:44869947,
Location:Quận Tân Bình,,LOCATED_IN,,,Listing:45204718,
Amenity:bbq,,HAS_AMENITY,,,Listing:45204718,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45204718,
Amenity:elevator,,HAS_AMENITY,,,Listing:45204718,
Location:Quận Thủ Đức,,LOCATED_IN,,,Listing:44673808,
Amenity:balcony,,HAS_AMENITY,,,Listing:44673808,
Amenity:garden,,HAS_AMENITY,,,Listing:44673808,
Amenity:park,,HAS_AMENITY,,,Listing:44673808,
Amenity:bbq,,HAS_AMENITY,,,Listing:44673808,
Amenity:sports_court,,HAS_AMENITY,,,Listing:44673808,
Amenity:security_24h,,HAS_AMENITY,,,Listing:44673808,
Amenity:near_metro,,HAS_AMENITY,,,Listing:44673808,
Amenity:near_bus,,HAS_AMENITY,,,Listing:44673808,
Amenity:near_mall,,HAS_AMENITY,,,Listing:44673808,
Amenity:park_view,,HAS_AMENITY,,,Listing:44673808,
Amenity:city_view,,HAS_AMENITY,,,Listing:44673808,
Location:Quận 1,,LOCATED_IN,,,Listing:45223119,
Amenity:garden,,HAS_AMENITY,,,Listing:45223119,
Amenity:pool,,HAS_AMENITY,,,Listing:45223119,
Amenity:reception,,HAS_AMENITY,,,Listing:45223119,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45223119,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45223119,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45223119,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45223119,
Amenity:near_market,,HAS_AMENITY,,,Listing:45223119,
Amenity:near_park,,HAS_AMENITY,,,Listing:45223119,
Amenity:river_view,,HAS_AMENITY,,,Listing:45223119,
Amenity:city_view,,HAS_AMENITY,,,Listing:45223119,
Location:Quận 9,,LOCATED_IN,,,Listing:45196546,
Location:Quận 9,,LOCATED_IN,,,Listing:45224956,
Amenity:garage,,HAS_AMENITY,,,Listing:45224956,
Amenity:pool,,HAS_AMENITY,,,Listing:45224956,
Amenity:park,,HAS_AMENITY,,,Listing:45224956,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45224956,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45224956,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45224956,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45224956,
Amenity:near_school,,HAS_AMENITY,,,Listing:45224956,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45224956,
Amenity:park_view,,HAS_AMENITY,,,Listing:45224956,
Location:Quận 1,,LOCATED_IN,,,Listing:45224841,
Amenity:balcony,,HAS_AMENITY,,,Listing:45224841,
Amenity:garden,,HAS_AMENITY,,,Listing:45224841,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45224841,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45224841,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45224841,
Amenity:near_market,,HAS_AMENITY,,,Listing:45224841,
Location:Quận Tân Bình,,LOCATED_IN,,,Listing:45225361,
Amenity:bbq,,HAS_AMENITY,,,Listing:45225361,
Amenity:near_school,,HAS_AMENITY,,,Listing:45225361,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45225361,
Location:Quận Thủ Đức,,LOCATED_IN,,,Listing:45224284,
Amenity:balcony,,HAS_AMENITY,,,Listing:45224284,
Amenity:garage,,HAS_AMENITY,,,Listing:45224284,
Amenity:pool,,HAS_AMENITY,,,Listing:45224284,
Amenity:park,,HAS_AMENITY,,,Listing:45224284,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45224284,
Amenity:reception,,HAS_AMENITY,,,Listing:45224284,
Amenity:parking,,HAS_AMENITY,,,Listing:45224284,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45224284,
Amenity:near_school,,HAS_AMENITY,,,Listing:45224284,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45224284,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45224284,
Amenity:near_park,,HAS_AMENITY,,,Listing:45224284,
Amenity:river_view,,HAS_AMENITY,,,Listing:45224284,
Location:Quận 1,,LOCATED_IN,,,Listing:45201374,
Amenity:terrace,,HAS_AMENITY,,,Listing:45201374,
Amenity:park,,HAS_AMENITY,,,Listing:45201374,
Amenity:bbq,,HAS_AMENITY,,,Listing:45201374,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45201374,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45201374,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45201374,
Location:Phường Hiệp Bình,,LOCATED_IN,,,Listing:45223173,
Amenity:terrace,,HAS_AMENITY,,,Listing:45223173,
Amenity:elevator,,HAS_AMENITY,,,Listing:45223173,
Amenity:parking,,HAS_AMENITY,,,Listing:45223173,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45223173,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45223173,
Location:Quận 1,,LOCATED_IN,,,Listing:45224366,
Amenity:terrace,,HAS_AMENITY,,,Listing:45224366,
Amenity:gym,,HAS_AMENITY,,,Listing:45224366,
Amenity:near_school,,HAS_AMENITY,,,Listing:45224366,
Amenity:near_park,,HAS_AMENITY,,,Listing:45224366,
Amenity:city_view,,HAS_AMENITY,,,Listing:45224366,
Location:Quận 7,,LOCATED_IN,,,Listing:45219566,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45219566,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45219566,
Location:Quận 1,,LOCATED_IN,,,Listing:45223742,
Amenity:balcony,,HAS_AMENITY,,,Listing:45223742,
Amenity:terrace,,HAS_AMENITY,,,Listing:45223742,
Amenity:pool,,HAS_AMENITY,,,Listing:45223742,
Amenity:gym,,HAS_AMENITY,,,Listing:45223742,
Amenity:bbq,,HAS_AMENITY,,,Listing:45223742,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45223742,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45223742,
Amenity:elevator,,HAS_AMENITY,,,Listing:45223742,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45223742,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45223742,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45223742,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45223742,
Amenity:near_market,,HAS_AMENITY,,,Listing:45223742,
Amenity:near_park,,HAS_AMENITY,,,Listing:45223742,
Amenity:park_view,,HAS_AMENITY,,,Listing:45223742,
Location:Quận Thủ Đức,,LOCATED_IN,,,Listing:45189911,
Amenity:terrace,,HAS_AMENITY,,,Listing:45189911,
Amenity:park,,HAS_AMENITY,,,Listing:45189911,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45189911,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45189911,
Amenity:near_school,,HAS_AMENITY,,,Listing:45189911,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45189911,
Location:Quận Thủ Đức,,LOCATED_IN,,,Listing:45223994,
Amenity:balcony,,HAS_AMENITY,,,Listing:45223994,
Amenity:park,,HAS_AMENITY,,,Listing:45223994,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45223994,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45223994,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45223994,
Amenity:elevator,,HAS_AMENITY,,,Listing:45223994,
Amenity:parking,,HAS_AMENITY,,,Listing:45223994,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45223994,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45223994,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45223994,
Amenity:near_school,,HAS_AMENITY,,,Listing:45223994,
Amenity:near_park,,HAS_AMENITY,,,Listing:45223994,
Amenity:river_view,,HAS_AMENITY,,,Listing:45223994,
Amenity:park_view,,HAS_AMENITY,,,Listing:45223994,
Location:Quận 1,,LOCATED_IN,,,Listing:45223899,
Amenity:garage,,HAS_AMENITY,,,Listing:45223899,
Amenity:terrace,,HAS_AMENITY,,,Listing:45223899,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45223899,
Location:Phường Dĩ An,,LOCATED_IN,,,Listing:45210079,
Amenity:pool,,HAS_AMENITY,,,Listing:45210079,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45210079,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45210079,
Amenity:reception,,HAS_AMENITY,,,Listing:45210079,
Amenity:parking,,HAS_AMENITY,,,Listing:45210079,
Amenity:river_view,,HAS_AMENITY,,,Listing:45210079,
Amenity:park_view,,HAS_AMENITY,,,Listing:45210079,
Amenity:city_view,,HAS_AMENITY,,,Listing:45210079,
Location:Phường An Phú,,LOCATED_IN,,,Listing:45222624,
Amenity:terrace,,HAS_AMENITY,,,Listing:45222624,
Amenity:park,,HAS_AMENITY,,,Listing:45222624,
Amenity:parking,,HAS_AMENITY,,,Listing:45222624,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45222624,
Amenity:near_park,,HAS_AMENITY,,,Listing:45222624,
Amenity:city_view,,HAS_AMENITY,,,Listing:45222624,
Location:Quận 9,,LOCATED_IN,,,Listing:45195316,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45195316,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45195316,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45195316,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45195316,
Amenity:near_highway,,HAS_AMENITY,,,Listing:45195316,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45195316,
Amenity:near_park,,HAS_AMENITY,,,Listing:45195316,
Amenity:park_view,,HAS_AMENITY,,,Listing:45195316,
Location:Phường Dĩ An,,LOCATED_IN,,,Listing:45188877,
Amenity:garden,,HAS_AMENITY,,,Listing:45188877,
Amenity:terrace,,HAS_AMENITY,,,Listing:45188877,
Amenity:pool,,HAS_AMENITY,,,Listing:45188877,
Amenity:gym,,HAS_AMENITY,,,Listing:45188877,
Amenity:park,,HAS_AMENITY,,,Listing:45188877,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45188877,
Amenity:reception,,HAS_AMENITY,,,Listing:45188877,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45188877,
Amenity:near_school,,HAS_AMENITY,,,Listing:45188877,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45188877,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45188877,
Amenity:near_market,,HAS_AMENITY,,,Listing:45188877,
Amenity:park_view,,HAS_AMENITY,,,Listing:45188877,
Location:Phường An Phú,,LOCATED_IN,,,Listing:44944990,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:44944990,
Amenity:sports_court,,HAS_AMENITY,,,Listing:44944990,
Amenity:near_school,,HAS_AMENITY,,,Listing:44944990,
Amenity:park_view,,HAS_AMENITY,,,Listing:44944990,
Location:Quận Thủ Đức,,LOCATED_IN,,,Listing:45223953,
Amenity:balcony,,HAS_AMENITY,,,Listing:45223953,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45223953,
Amenity:elevator,,HAS_AMENITY,,,Listing:45223953,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45223953,
Amenity:river_view,,HAS_AMENITY,,,Listing:45223953,
Location:Quận 1,,LOCATED_IN,,,Listing:45222354,
Amenity:balcony,,HAS_AMENITY,,,Listing:45222354,
Amenity:garden,,HAS_AMENITY,,,Listing:45222354,
Amenity:gym,,HAS_AMENITY,,,Listing:45222354,
Amenity:park,,HAS_AMENITY,,,Listing:45222354,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45222354,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45222354,
Amenity:reception,,HAS_AMENITY,,,Listing:45222354,
Amenity:elevator,,HAS_AMENITY,,,Listing:45222354,
Amenity:parking,,HAS_AMENITY,,,Listing:45222354,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45222354,
Amenity:near_school,,HAS_AMENITY,,,Listing:45222354,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45222354,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45222354,
Amenity:near_park,,HAS_AMENITY,,,Listing:45222354,
Amenity:river_view,,HAS_AMENITY,,,Listing:45222354,
Amenity:park_view,,HAS_AMENITY,,,Listing:45222354,
Amenity:city_view,,HAS_AMENITY,,,Listing:45222354,
Location:Phường Long Bình,,LOCATED_IN,,,Listing:45222510,
Amenity:garage,,HAS_AMENITY,,,Listing:45222510,
Amenity:gym,,HAS_AMENITY,,,Listing:45222510,
Amenity:bbq,,HAS_AMENITY,,,Listing:45222510,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45222510,
Amenity:sports_court,,HAS_AMENITY,,,Listing:45222510,
Amenity:near_bus,,HAS_AMENITY,,,Listing:45222510,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45222510,
Amenity:park_view,,HAS_AMENITY,,,Listing:45222510,
Location:Quận Thủ Đức,,LOCATED_IN,,,Listing:45215261,
Amenity:garden,,HAS_AMENITY,,,Listing:45215261,
Amenity:near_metro,,HAS_AMENITY,,,Listing:45215261,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45215261,
Location:Quận 2,,LOCATED_IN,,,Listing:45224328,
Amenity:park,,HAS_AMENITY,,,Listing:45224328,
Amenity:bbq,,HAS_AMENITY,,,Listing:45224328,
Amenity:security_24h,,HAS_AMENITY,,,Listing:45224328,
Amenity:near_mall,,HAS_AMENITY,,,Listing:45224328,
Amenity:near_market,,HAS_AMENITY,,,Listing:45224328,
Location:Quận 4,,LOCATED_IN,,,Listing:45190535,
Amenity:garage,,HAS_AMENITY,,,Listing:45190535,
Amenity:pool,,HAS_AMENITY,,,Listing:45190535,
Amenity:park,,HAS_AMENITY,,,Listing:45190535,
Amenity:near_hospital,,HAS_AMENITY,,,Listing:45190535,
Location:Quận 2,,LOCATED_IN,,,Listing:45224178,
Amenity:kids_playground,,HAS_AMENITY,,,Listing:45224178,
Amenity:river_view,,HAS_AMENITY,,,Listing:45224178,
Location:Quận 4,,LOCATED_IN,,,Listing:45192385,
Amenity:balcony,,HAS_AMENITY,,,Listing:45192385,
Amenity:garage,,HAS_AMENITY,,,Listing:45192385,
Amenity:terrace,,HAS_AMENITY,,,Listing:45192385,
Amenity:gym,,HAS_AMENITY,,,Listing:45192385,
